 Stress_Period Precip SW_Irr GW_Irr ET Recharge Runoff Storage Error
 332           13858377.            6515454.            7502551.          -23654970.           -4265517.                  0.              44104.                 -0.
 333             301869.            7399139.           12655428.          -24632943.           -2071237.                  0.            6347743.                 -0.
 334            1460095.            2098195.           14665944.          -19616930.           -1389050.                  0.            2781746.                 -0.
 335                  0.            1226684.           12681194.          -13725619.            -964055.                  0.             781796.                  0.
 336                  0.            1331982.            2884101.          -10159144.            -644381.                  0.            6587442.                  0.
 337            2908612.             888783.             391143.           -6901162.            -415217.                  0.            3127841.                  0.
 338           16401213.                  0.                  0.           -1665926.           -2250596.                  0.          -12484691.                 -0.
 339           17127778.                  0.                  0.            -482909.           -5139964.                  0.          -11504905.                 -0.
 340           11660808.                  0.                  0.            -743953.           -5499787.                  0.           -5417068.                  0.
 341           31111816.                  0.                  0.            -978944.          -24371950.                  0.           -5760922.                  0.
 342            6448462.                  0.                  0.          -11184629.            -770792.                  0.            5506959.                 -0.
 343            7882492.             268604.             196847.          -16346879.            -857820.                  0.            8856757.                 -0.
 344            7886695.            6626006.            7571599.          -22801030.            -528703.                  0.            1245433.                  0.
 345                  0.           10718291.           12335403.          -26402067.           -1122648.                  0.            4471021.                  0.
 346                  0.            7750998.           12076401.          -21968468.           -1772443.                  0.            3913512.                 -0.
 347            7264308.            2487998.           10760925.          -18588547.           -2264948.                  0.             340264.                  0.
 348            6148836.            2451280.            1782642.          -12173926.           -1477645.                  0.            3268813.                 -0.
 349            2729183.            1868580.             601997.           -8922091.            -516679.                  0.            4239011.                  0.
 350            2904158.                  0.                  0.           -1917130.            -251134.                  0.            -735893.                  0.
 351           15244065.                  0.                  0.            -521670.           -2782359.                  0.          -11940036.                  0.
 352           15933425.                  0.                  0.            -650847.           -5714999.                  0.           -9567578.                 -0.
 353             283413.                  0.                  0.           -1505948.             -97297.                  0.            1319831.                  0.
 354            2168073.              94139.             540883.          -12112226.            -160276.                  0.            9469407.                 -0.
 355            1177071.            4438279.            6571025.          -18472146.             -64651.                  0.            6350422.                 -0.
 356            8195330.            6749619.            7763659.          -18205108.            -725248.                  0.           -3778252.                  0.
 357            4752126.            8404823.           11043328.          -22621255.           -1680711.                  0.             101689.                 -0.
 358            2909254.            2047738.           15099373.          -22279729.           -1225268.                  0.            3448631.                  0.
 359             534845.            1130564.           12959089.          -14444059.           -1015472.                  0.             835033.                  0.
 360                  0.             934499.            2935036.           -9448075.            -630247.                  0.            6208788.                 -0.
 361                  0.            1168049.             773288.           -6179864.            -230815.                  0.            4469343.                 -0.
 362           11367729.                  0.                  0.           -2007311.            -957686.                  0.           -8402732.                 -0.
 363           15558372.                  0.                  0.            -415797.           -3839703.                  0.          -11302872.                  0.
 364           11646816.                  0.                  0.            -624697.           -3632902.                  0.           -7389217.                 -0.
 365           15986196.                  0.                  0.           -1191099.           -8686050.                  0.           -6109047.                  0.
 366            9670251.              17368.             212181.          -13911730.           -3103048.                  0.            7114979.                  0.
 367            1215422.            3724889.            4817687.          -19329258.             -73903.                  0.            9645163.                 -0.
 368             849897.            9185566.           10569322.          -23509831.             -54958.                  0.            2960005.                  0.
 369            3659122.            6064896.           12443098.          -23550308.            -833776.                  0.            2216969.                 -0.
 370                  0.            1233125.           15905274.          -18791784.            -795055.                  0.            2448440.                 -0.
 371            3646518.            1124014.            9780618.          -14341427.           -1162602.                  0.             952879.                  0.
 372            9361113.             329456.             311400.          -11764815.           -1020730.                  0.            2783576.                  0.
 373           14670671.             628418.             169110.           -7456571.           -1342821.                  0.           -6668807.                  0.
 374            6118191.                  0.                  0.           -2273356.            -852880.                  0.           -2991955.                  0.
 375           27661013.                  0.                  0.            -402466.          -10035370.                  0.          -17223177.                  0.
 376           11178977.                  0.                  0.            -830027.           -7864120.                  0.           -2484830.                  0.
 377            3106930.                  0.                  0.           -1401296.           -1947598.                  0.             241964.                  0.
 378            5951578.               2736.             102428.          -13663877.            -635307.                  0.            8242442.                 -0.
 379            7108643.            2131447.            2390095.          -16280645.            -567875.                  0.            5218335.                  0.
 380            4815593.            7074249.            7200485.          -21878029.            -397584.                  0.            3185286.                  0.
 381            8312436.            8038142.            8057672.          -24899318.           -2309338.                  0.            2800408.                  0.
 382            2025260.                  0.            9296490.          -21862473.            -240150.                  0.           10780873.                  0.
 383             988844.                  0.            6113662.          -12664453.            -159031.                  0.            5720978.                  0.
 384             878538.                  0.            1280791.           -5691353.            -118495.                  0.            3650518.                  0.
 385             875580.                  0.             386091.           -3472582.             -53668.                  0.            2264578.                 -0.
 386            8782334.                  0.                  0.           -2550418.            -709555.                  0.           -5522361.                  0.
 387           33791667.                  0.                  0.            -304762.           -7058183.                  0.          -26428722.                 -0.
 388           22613174.                  0.                  0.            -784195.          -13767203.                  0.           -8061776.                  0.
 389           11851133.                  0.                  0.           -1292118.           -7878992.                  0.           -2680022.                  0.
 390           19149931.                  0.                  0.           -8495921.          -11638089.                  0.             984080.                  0.
 391            3008391.            1147573.            1286188.          -17619873.            -164609.                  0.           12342331.                 -0.
 392            6649291.            6986275.            8412772.          -23811860.            -459997.                  0.            2223519.                  0.
 393            4678892.            8148634.            9760791.          -24140912.           -1159398.                  0.            2711993.                 -0.
 394                  0.            8433105.           13049862.          -23943099.           -1634196.                  0.            4094328.                  0.
 395            2557434.            3025685.           10184777.          -16386250.           -1194085.                  0.            1812439.                 -0.
 396            4899741.            3195297.            1631122.          -11694519.           -1349411.                  0.            3317770.                  0.
 397            1978258.            1497393.             488418.           -7770989.            -323134.                  0.            4130053.                  0.
 398            6303012.                  0.                  0.           -2454571.            -496524.                  0.           -3351917.                 -0.
 399           13221496.                  0.                  0.            -361647.           -3071146.                  0.           -9788703.                 -0.
 400           24002398.             230488.                  0.            -626122.           -9137768.                  0.          -14468996.                  0.
 401           11111428.             820117.                  0.           -1100576.           -7460846.                  0.           -3370123.                  0.
 402           13891063.            1861456.               5197.          -10399466.           -6995864.                  0.            1637614.                 -0.
 403            5604880.             509028.             636700.          -16949413.            -591358.                  0.           10790163.                 -0.
 404            3335430.            8627422.            9979454.          -25430918.            -353282.                  0.            3841893.                  0.
 405                  0.           10025287.           11462211.          -24995489.           -1072985.                  0.            4580976.                 -0.
 406                  0.            7100544.           11943384.          -21435552.           -1348317.                  0.            3739940.                 -0.
 407            1624499.            3510892.            9356657.          -16641209.            -697040.                  0.            2846202.                 -0.
 408             692616.            3379792.            1570282.          -10739591.            -435760.                  0.            5532660.                 -0.
 409            2270285.            1857848.             571022.           -7086398.            -340771.                  0.            2728014.                  0.
 410           30781119.                  0.                  0.           -2454086.           -6387489.                  0.          -21939545.                 -0.
 411           33611281.                  0.                  0.            -403959.          -18810818.                  0.          -14396503.                  0.
 412            6618307.                  0.                  0.            -705428.           -5300668.                  0.            -612210.                  0.
 413           35781727.                  0.                  0.            -893803.          -31779334.                  0.           -3108589.                  0.
 414           14744926.                  0.                  0.          -11077830.           -5675137.                  0.            2008041.                  0.
 415            7855219.             184502.             142235.          -18295513.           -1888005.                  0.           12001563.                  0.
 416             974554.            8325924.            9545768.          -24434696.             -52128.                  0.            5640579.                 -0.
