HRU_ID,row,column,delx,dely,area,node,newnode,noflow,pinched,SubId,DowSubId
"202979",,,,,,,,,,,
"202426",,,,,,,,,,,
"201873",,,,,,,,,,,
"201320",,,,,,,,,,,
"200767",,,,,,,,,,,
"200214",,,,,,,,,,,
"199661",,,,,,,,,,,
"199108",,,,,,,,,,,
"198555",,,,,,,,,,,
"198002",,,,,,,,,,,
"197449",,,,,,,,,,,
"196896",,,,,,,,,,,
"196343",,,,,,,,,,,
"195790",,,,,,,,,,,
"195237",,,,,,,,,,,
"194684",,,,,,,,,,,
"194131",,,,,,,,,,,
"193578",,,,,,,,,,,
"193025",,,,,,,,,,,
"192472",,,,,,,,,,,
"191919",,,,,,,,,,,
"191366",,,,,,,,,,,
"190813",,,,,,,,,,,
"190260",,,,,,,,,,,
"189707",,,,,,,,,,,
"189154",,,,,,,,,,,
"188601",,,,,,,,,,,
"188048",,,,,,,,,,,
"187495",,,,,,,,,,,
"186942",,,,,,,,,,,
"186389",,,,,,,,,,,
"185836",,,,,,,,,,,
"185283",,,,,,,,,,,
"184730",,,,,,,,,,,
"184177",,,,,,,,,,,
"183624",,,,,,,,,,,
"183071",,,,,,,,,,,
"182518",,,,,,,,,,,
"181965",,,,,,,,,,,
"181412",,,,,,,,,,,
"180859",,,,,,,,,,,
"180306",,,,,,,,,,,
"179753",,,,,,,,,,,
"179200",,,,,,,,,,,
"178647",,,,,,,,,,,
"178094",,,,,,,,,,,
"177541",,,,,,,,,,,
"176988",,,,,,,,,,,
"176435",,,,,,,,,,,
"175882",,,,,,,,,,,
"175329",,,,,,,,,,,
"174776",,,,,,,,,,,
"174223",,,,,,,,,,,
"173670",,,,,,,,,,,
"173117",,,,,,,,,,,
"172564",,,,,,,,,,,
"172011",,,,,,,,,,,
"171458",,,,,,,,,,,
"170905",,,,,,,,,,,
"170352",,,,,,,,,,,
"169799",,,,,,,,,,,
"169246",,,,,,,,,,,
"168693",,,,,,,,,,,
"168140",,,,,,,,,,,
"167587",,,,,,,,,,,
"167034",,,,,,,,,,,
"166481",,,,,,,,,,,
"165928",,,,,,,,,,,
"165375",,,,,,,,,,,
"164822",,,,,,,,,,,
"164269",,,,,,,,,,,
"163716",,,,,,,,,,,
"163163",,,,,,,,,,,
"162610",,,,,,,,,,,
"162057",,,,,,,,,,,
"161504",,,,,,,,,,,
"160951",,,,,,,,,,,
"160398",,,,,,,,,,,
"159845",,,,,,,,,,,
"159292",,,,,,,,,,,
"158739",,,,,,,,,,,
"158186",,,,,,,,,,,
"157633",,,,,,,,,,,
"157080",,,,,,,,,,,
"156527",,,,,,,,,,,
"155974",,,,,,,,,,,
"155421",,,,,,,,,,,
"154868",,,,,,,,,,,
"154315",,,,,,,,,,,
"153762",,,,,,,,,,,
"153209",,,,,,,,,,,
"152656",,,,,,,,,,,
"152103",,,,,,,,,,,
"151550",,,,,,,,,,,
"150997",,,,,,,,,,,
"150444",,,,,,,,,,,
"149891",,,,,,,,,,,
"149338",,,,,,,,,,,
"148785",,,,,,,,,,,
"148232",,,,,,,,,,,
"147679",,,,,,,,,,,
"147126",,,,,,,,,,,
"146573",,,,,,,,,,,
"146020",,,,,,,,,,,
"145467",,,,,,,,,,,
"144914",,,,,,,,,,,
"144361",,,,,,,,,,,
"143808",,,,,,,,,,,
"143255",,,,,,,,,,,
"142702",,,,,,,,,,,
"142149",,,,,,,,,,,
"141596",,,,,,,,,,,
"141043",,,,,,,,,,,
"140490",,,,,,,,,,,
"139937",,,,,,,,,,,
"139384",,,,,,,,,,,
"138831",,,,,,,,,,,
"138278",,,,,,,,,,,
"137725",,,,,,,,,,,
"137172",,,,,,,,,,,
"136619",,,,,,,,,,,
"136066",,,,,,,,,,,
"135513",,,,,,,,,,,
"134960",,,,,,,,,,,
"134407",,,,,,,,,,,
"133854",,,,,,,,,,,
"133301",,,,,,,,,,,
"132748",,,,,,,,,,,
"132195",,,,,,,,,,,
"131642",,,,,,,,,,,
"131089",,,,,,,,,,,
"130536",,,,,,,,,,,
"129983",,,,,,,,,,,
"129430",,,,,,,,,,,
"128877",,,,,,,,,,,
"128324",,,,,,,,,,,
"127771",,,,,,,,,,,
"127218",,,,,,,,,,,
"126665",,,,,,,,,,,
"126112",,,,,,,,,,,
"125559",,,,,,,,,,,
"125006",,,,,,,,,,,
"124453",,,,,,,,,,,
"123900",,,,,,,,,,,
"123347",,,,,,,,,,,
"122794",,,,,,,,,,,
"122241",,,,,,,,,,,
"121688",,,,,,,,,,,
"121135",,,,,,,,,,,
"120582",,,,,,,,,,,
"120029",,,,,,,,,,,
"119476",,,,,,,,,,,
"118923",,,,,,,,,,,
"118370",,,,,,,,,,,
"117817",,,,,,,,,,,
"117264",,,,,,,,,,,
"116711",,,,,,,,,,,
"116158",,,,,,,,,,,
"115605",,,,,,,,,,,
"115052",,,,,,,,,,,
"114499",,,,,,,,,,,
"113946",,,,,,,,,,,
"113393",,,,,,,,,,,
"112840",,,,,,,,,,,
"112287",,,,,,,,,,,
"111734",,,,,,,,,,,
"111181",,,,,,,,,,,
"110628",,,,,,,,,,,
"110075",,,,,,,,,,,
"109522",,,,,,,,,,,
"108969",,,,,,,,,,,
"108416",,,,,,,,,,,
"107863",,,,,,,,,,,
"107310",,,,,,,,,,,
"106757",,,,,,,,,,,
"106204",,,,,,,,,,,
"105651",,,,,,,,,,,
"105098",,,,,,,,,,,
"104545",,,,,,,,,,,
"103992",,,,,,,,,,,
"103439",,,,,,,,,,,
"102886",,,,,,,,,,,
"102333",,,,,,,,,,,
"101780",,,,,,,,,,,
"101227",,,,,,,,,,,
"100674",,,,,,,,,,,
"100121",,,,,,,,,,,
"99568",,,,,,,,,,,
"99015",,,,,,,,,,,
"98462",,,,,,,,,,,
"97909",,,,,,,,,,,
"97356",,,,,,,,,,,
"96803",,,,,,,,,,,
"96250",,,,,,,,,,,
"95697",,,,,,,,,,,
"95144",,,,,,,,,,,
"94591",,,,,,,,,,,
"94038",,,,,,,,,,,
"93485",,,,,,,,,,,
"92932",,,,,,,,,,,
"92379",,,,,,,,,,,
"91826",,,,,,,,,,,
"91273",,,,,,,,,,,
"90720",,,,,,,,,,,
"90167",,,,,,,,,,,
"89614",,,,,,,,,,,
"89061",,,,,,,,,,,
"88508",,,,,,,,,,,
"87955",,,,,,,,,,,
"87402",,,,,,,,,,,
"86849",,,,,,,,,,,
"86296",,,,,,,,,,,
"85743",,,,,,,,,,,
"85190",,,,,,,,,,,
"84637",,,,,,,,,,,
"84084",,,,,,,,,,,
"83531",,,,,,,,,,,
"82978",,,,,,,,,,,
"82425",,,,,,,,,,,
"81872",,,,,,,,,,,
"81319",,,,,,,,,,,
"80766",,,,,,,,,,,
"80213",,,,,,,,,,,
"79660",,,,,,,,,,,
"79107",,,,,,,,,,,
"78554",,,,,,,,,,,
"78001",,,,,,,,,,,
"77448",,,,,,,,,,,
"76895",,,,,,,,,,,
"76342",,,,,,,,,,,
"75789",,,,,,,,,,,
"75236",,,,,,,,,,,
"74683",,,,,,,,,,,
"74130",,,,,,,,,,,
"73577",,,,,,,,,,,
"73024",,,,,,,,,,,
"72471",,,,,,,,,,,
"71918",,,,,,,,,,,
"71365",,,,,,,,,,,
"70812",,,,,,,,,,,
"70259",,,,,,,,,,,
"69706",,,,,,,,,,,
"69153",,,,,,,,,,,
"68600",,,,,,,,,,,
"68047",,,,,,,,,,,
"67494",,,,,,,,,,,
"66941",,,,,,,,,,,
"66388",,,,,,,,,,,
"65835",,,,,,,,,,,
"65282",,,,,,,,,,,
"64729",,,,,,,,,,,
"64176",,,,,,,,,,,
"63623",,,,,,,,,,,
"63070",,,,,,,,,,,
"62517",,,,,,,,,,,
"61964",,,,,,,,,,,
"61411",,,,,,,,,,,
"60858",,,,,,,,,,,
"60305",,,,,,,,,,,
"59752",,,,,,,,,,,
"59199",,,,,,,,,,,
"58646",,,,,,,,,,,
"58093",,,,,,,,,,,
"57540",,,,,,,,,,,
"56987",,,,,,,,,,,
"56434",,,,,,,,,,,
"55881",,,,,,,,,,,
"55328",,,,,,,,,,,
"54775",,,,,,,,,,,
"54222",,,,,,,,,,,
"53669",,,,,,,,,,,
"53116",,,,,,,,,,,
"52563",,,,,,,,,,,
"52010",,,,,,,,,,,
"51457",,,,,,,,,,,
"50904",,,,,,,,,,,
"50351",,,,,,,,,,,
"49798",,,,,,,,,,,
"49245",,,,,,,,,,,
"48692",,,,,,,,,,,
"48139",,,,,,,,,,,
"47586",,,,,,,,,,,
"47033",,,,,,,,,,,
"46480",,,,,,,,,,,
"45927",,,,,,,,,,,
"45374",,,,,,,,,,,
"44821",,,,,,,,,,,
"44268",,,,,,,,,,,
"43715",,,,,,,,,,,
"43162",,,,,,,,,,,
"42609",,,,,,,,,,,
"42056",,,,,,,,,,,
"41503",,,,,,,,,,,
"40950",,,,,,,,,,,
"40397",,,,,,,,,,,
"39844",,,,,,,,,,,
"39291",,,,,,,,,,,
"38738",,,,,,,,,,,
"38185",,,,,,,,,,,
"37632",,,,,,,,,,,
"37079",,,,,,,,,,,
"36526",,,,,,,,,,,
"35973",,,,,,,,,,,
"35420",,,,,,,,,,,
"34867",,,,,,,,,,,
"34314",,,,,,,,,,,
"33761",,,,,,,,,,,
"33208",,,,,,,,,,,
"32655",,,,,,,,,,,
"32102",,,,,,,,,,,
"31549",,,,,,,,,,,
"30996",,,,,,,,,,,
"30443",,,,,,,,,,,
"29890",,,,,,,,,,,
"29337",,,,,,,,,,,
"28784",,,,,,,,,,,
"28231",,,,,,,,,,,
"27678",,,,,,,,,,,
"27125",,,,,,,,,,,
"26572",,,,,,,,,,,
"26019",,,,,,,,,,,
"25466",,,,,,,,,,,
"24913",,,,,,,,,,,
"24360",,,,,,,,,,,
"23807",,,,,,,,,,,
"23254",,,,,,,,,,,
"22701",,,,,,,,,,,
"22148",,,,,,,,,,,
"21595",,,,,,,,,,,
"21042",,,,,,,,,,,
"20489",,,,,,,,,,,
"19936",,,,,,,,,,,
"19383",,,,,,,,,,,
"18830",,,,,,,,,,,
"18277",,,,,,,,,,,
"17724",,,,,,,,,,,
"17171",,,,,,,,,,,
"16618",,,,,,,,,,,
"16065",,,,,,,,,,,
"15512",,,,,,,,,,,
"14959",,,,,,,,,,,
"14406",,,,,,,,,,,
"13853",,,,,,,,,,,
"13300",,,,,,,,,,,
"12747",,,,,,,,,,,
"12194",,,,,,,,,,,
"11641",,,,,,,,,,,
"11088",,,,,,,,,,,
"10535",,,,,,,,,,,
"9982",,,,,,,,,,,
"9429",,,,,,,,,,,
"8876",,,,,,,,,,,
"8323",,,,,,,,,,,
"7770",,,,,,,,,,,
"7217",,,,,,,,,,,
"6664",,,,,,,,,,,
"6111",,,,,,,,,,,
"5558",,,,,,,,,,,
"5005",,,,,,,,,,,
"4452",,,,,,,,,,,
"3899",,,,,,,,,,,
"3346",,,,,,,,,,,
"2793",,,,,,,,,,,
"2240",,,,,,,,,,,
"1687",,,,,,,,,,,
"1134",,,,,,,,,,,
"581",,,,,,,,,,,
"28",,,,,,,,,,,
"362797",,,,,,,,,,,
"362244",,,,,,,,,,,
"361691",,,,,,,,,,,
"361138",,,,,,,,,,,
"360585",,,,,,,,,,,
"360032",,,,,,,,,,,
"359479",,,,,,,,,,,
"358926",,,,,,,,,,,
"358373",,,,,,,,,,,
"357820",,,,,,,,,,,
"357267",,,,,,,,,,,
"356714",,,,,,,,,,,
"356161",,,,,,,,,,,
"355608",,,,,,,,,,,
"355055",,,,,,,,,,,
"354502",,,,,,,,,,,
"353949",,,,,,,,,,,
"353396",,,,,,,,,,,
"352843",,,,,,,,,,,
"352290",,,,,,,,,,,
"351737",,,,,,,,,,,
"351184",,,,,,,,,,,
"350631",,,,,,,,,,,
"350078",,,,,,,,,,,
"349525",,,,,,,,,,,
"348972",,,,,,,,,,,
"348419",,,,,,,,,,,
"347866",,,,,,,,,,,
"347313",,,,,,,,,,,
"346760",,,,,,,,,,,
"346207",,,,,,,,,,,
"345654",,,,,,,,,,,
"345101",,,,,,,,,,,
"344548",,,,,,,,,,,
"343995",,,,,,,,,,,
"343442",,,,,,,,,,,
"342889",,,,,,,,,,,
"342336",,,,,,,,,,,
"341783",,,,,,,,,,,
"341230",,,,,,,,,,,
"340677",,,,,,,,,,,
"340124",,,,,,,,,,,
"339571",,,,,,,,,,,
"339018",,,,,,,,,,,
"338465",,,,,,,,,,,
"337912",,,,,,,,,,,
"337359",,,,,,,,,,,
"336806",,,,,,,,,,,
"336253",,,,,,,,,,,
"335700",,,,,,,,,,,
"335147",,,,,,,,,,,
"334594",,,,,,,,,,,
"334041",,,,,,,,,,,
"333488",,,,,,,,,,,
"332935",,,,,,,,,,,
"332382",,,,,,,,,,,
"331829",,,,,,,,,,,
"331276",,,,,,,,,,,
"330723",,,,,,,,,,,
"330170",,,,,,,,,,,
"329617",,,,,,,,,,,
"329064",,,,,,,,,,,
"328511",,,,,,,,,,,
"327958",,,,,,,,,,,
"327405",,,,,,,,,,,
"326852",,,,,,,,,,,
"326299",,,,,,,,,,,
"325746",,,,,,,,,,,
"325193",,,,,,,,,,,
"324640",,,,,,,,,,,
"324087",,,,,,,,,,,
"323534",,,,,,,,,,,
"322981",,,,,,,,,,,
"322428",,,,,,,,,,,
"321875",,,,,,,,,,,
"321322",,,,,,,,,,,
"320769",,,,,,,,,,,
"320216",,,,,,,,,,,
"319663",,,,,,,,,,,
"319110",,,,,,,,,,,
"318557",,,,,,,,,,,
"318004",,,,,,,,,,,
"317451",,,,,,,,,,,
"316898",,,,,,,,,,,
"316345",,,,,,,,,,,
"315792",,,,,,,,,,,
"315239",,,,,,,,,,,
"314686",,,,,,,,,,,
"314133",,,,,,,,,,,
"313580",,,,,,,,,,,
"313027",,,,,,,,,,,
"312474",,,,,,,,,,,
"311921",,,,,,,,,,,
"311368",,,,,,,,,,,
"310815",,,,,,,,,,,
"310262",,,,,,,,,,,
"309709",,,,,,,,,,,
"309156",,,,,,,,,,,
"308603",,,,,,,,,,,
"308050",,,,,,,,,,,
"307497",,,,,,,,,,,
"306944",,,,,,,,,,,
"306391",,,,,,,,,,,
"305838",,,,,,,,,,,
"305285",,,,,,,,,,,
"304732",,,,,,,,,,,
"304179",,,,,,,,,,,
"303626",,,,,,,,,,,
"303073",,,,,,,,,,,
"302520",,,,,,,,,,,
"301967",,,,,,,,,,,
"301414",,,,,,,,,,,
"300861",,,,,,,,,,,
"300308",,,,,,,,,,,
"299755",,,,,,,,,,,
"299202",,,,,,,,,,,
"298649",,,,,,,,,,,
"298096",,,,,,,,,,,
"297543",,,,,,,,,,,
"296990",,,,,,,,,,,
"296437",,,,,,,,,,,
"295884",,,,,,,,,,,
"295331",,,,,,,,,,,
"294778",,,,,,,,,,,
"294225",,,,,,,,,,,
"293672",,,,,,,,,,,
"293119",,,,,,,,,,,
"292566",,,,,,,,,,,
"292013",,,,,,,,,,,
"291460",,,,,,,,,,,
"290907",,,,,,,,,,,
"290354",,,,,,,,,,,
"289801",,,,,,,,,,,
"289248",,,,,,,,,,,
"288695",,,,,,,,,,,
"288142",,,,,,,,,,,
"287589",,,,,,,,,,,
"287036",,,,,,,,,,,
"286483",,,,,,,,,,,
"285930",,,,,,,,,,,
"285377",,,,,,,,,,,
"284824",,,,,,,,,,,
"284271",,,,,,,,,,,
"283718",,,,,,,,,,,
"283165",,,,,,,,,,,
"282612",,,,,,,,,,,
"282059",,,,,,,,,,,
"281506",,,,,,,,,,,
"280953",,,,,,,,,,,
"280400",,,,,,,,,,,
"279847",,,,,,,,,,,
"279294",,,,,,,,,,,
"278741",,,,,,,,,,,
"278188",,,,,,,,,,,
"277635",,,,,,,,,,,
"277082",,,,,,,,,,,
"276529",,,,,,,,,,,
"275976",,,,,,,,,,,
"275423",,,,,,,,,,,
"274870",,,,,,,,,,,
"274317",,,,,,,,,,,
"273764",,,,,,,,,,,
"273211",,,,,,,,,,,
"272658",,,,,,,,,,,
"272105",,,,,,,,,,,
"271552",,,,,,,,,,,
"270999",,,,,,,,,,,
"270446",,,,,,,,,,,
"269893",,,,,,,,,,,
"269340",,,,,,,,,,,
"268787",,,,,,,,,,,
"268234",,,,,,,,,,,
"267681",,,,,,,,,,,
"267128",,,,,,,,,,,
"266575",,,,,,,,,,,
"266022",,,,,,,,,,,
"265469",,,,,,,,,,,
"264916",,,,,,,,,,,
"264363",,,,,,,,,,,
"263810",,,,,,,,,,,
"263257",,,,,,,,,,,
"262704",,,,,,,,,,,
"262151",,,,,,,,,,,
"261598",,,,,,,,,,,
"261045",,,,,,,,,,,
"260492",,,,,,,,,,,
"259939",,,,,,,,,,,
"259386",,,,,,,,,,,
"258833",,,,,,,,,,,
"258280",,,,,,,,,,,
"257727",,,,,,,,,,,
"257174",,,,,,,,,,,
"256621",,,,,,,,,,,
"256068",,,,,,,,,,,
"255515",,,,,,,,,,,
"254962",,,,,,,,,,,
"254409",,,,,,,,,,,
"253856",,,,,,,,,,,
"253303",,,,,,,,,,,
"252750",,,,,,,,,,,
"252197",,,,,,,,,,,
"251644",,,,,,,,,,,
"251091",,,,,,,,,,,
"250538",,,,,,,,,,,
"249985",,,,,,,,,,,
"249432",,,,,,,,,,,
"248879",,,,,,,,,,,
"248326",,,,,,,,,,,
"247773",,,,,,,,,,,
"247220",,,,,,,,,,,
"246667",,,,,,,,,,,
"246114",,,,,,,,,,,
"245561",,,,,,,,,,,
"245008",,,,,,,,,,,
"244455",,,,,,,,,,,
"243902",,,,,,,,,,,
"243349",,,,,,,,,,,
"242796",,,,,,,,,,,
"242243",,,,,,,,,,,
"241690",,,,,,,,,,,
"241137",,,,,,,,,,,
"240584",,,,,,,,,,,
"240031",,,,,,,,,,,
"239478",,,,,,,,,,,
"238925",,,,,,,,,,,
"238372",,,,,,,,,,,
"237819",,,,,,,,,,,
"237266",,,,,,,,,,,
"236713",,,,,,,,,,,
"236160",,,,,,,,,,,
"235607",,,,,,,,,,,
"235054",,,,,,,,,,,
"234501",,,,,,,,,,,
"233948",,,,,,,,,,,
"233395",,,,,,,,,,,
"232842",,,,,,,,,,,
"232289",,,,,,,,,,,
"231736",,,,,,,,,,,
"231183",,,,,,,,,,,
"230630",,,,,,,,,,,
"230077",,,,,,,,,,,
"229524",,,,,,,,,,,
"228971",,,,,,,,,,,
"228418",,,,,,,,,,,
"227865",,,,,,,,,,,
"227312",,,,,,,,,,,
"226759",,,,,,,,,,,
"226206",,,,,,,,,,,
"225653",,,,,,,,,,,
"225100",,,,,,,,,,,
"224547",,,,,,,,,,,
"223994",,,,,,,,,,,
"223441",,,,,,,,,,,
"222888",,,,,,,,,,,
"222335",,,,,,,,,,,
"221782",,,,,,,,,,,
"221229",,,,,,,,,,,
"220676",,,,,,,,,,,
"220123",,,,,,,,,,,
"219570",,,,,,,,,,,
"219017",,,,,,,,,,,
"218464",,,,,,,,,,,
"217911",,,,,,,,,,,
"217358",,,,,,,,,,,
"216805",,,,,,,,,,,
"216252",,,,,,,,,,,
"215699",,,,,,,,,,,
"215146",,,,,,,,,,,
"214593",,,,,,,,,,,
"214040",,,,,,,,,,,
"213487",,,,,,,,,,,
"212934",,,,,,,,,,,
"212381",,,,,,,,,,,
"211828",,,,,,,,,,,
"211275",,,,,,,,,,,
"210722",,,,,,,,,,,
"210169",,,,,,,,,,,
"209616",,,,,,,,,,,
"209063",,,,,,,,,,,
"208510",,,,,,,,,,,
"207957",,,,,,,,,,,
"207404",,,,,,,,,,,
"206851",,,,,,,,,,,
"206298",,,,,,,,,,,
"205745",,,,,,,,,,,
"205192",,,,,,,,,,,
"204639",,,,,,,,,,,
"204086",,,,,,,,,,,
"203533",,,,,,,,,,,
"202980",,,,,,,,,,,
"202427",,,,,,,,,,,
"201874",,,,,,,,,,,
"201321",,,,,,,,,,,
"200768",,,,,,,,,,,
"200215",,,,,,,,,,,
"199662",,,,,,,,,,,
"199109",,,,,,,,,,,
"198556",,,,,,,,,,,
"198003",,,,,,,,,,,
"197450",,,,,,,,,,,
"196897",,,,,,,,,,,
"196344",,,,,,,,,,,
"195791",,,,,,,,,,,
"195238",,,,,,,,,,,
"194685",,,,,,,,,,,
"194132",,,,,,,,,,,
"193579",,,,,,,,,,,
"193026",,,,,,,,,,,
"192473",,,,,,,,,,,
"191920",,,,,,,,,,,
"191367",,,,,,,,,,,
"190814",,,,,,,,,,,
"190261",,,,,,,,,,,
"189708",,,,,,,,,,,
"189155",,,,,,,,,,,
"188602",,,,,,,,,,,
"188049",,,,,,,,,,,
"187496",,,,,,,,,,,
"186943",,,,,,,,,,,
"186390",,,,,,,,,,,
"185837",,,,,,,,,,,
"185284",,,,,,,,,,,
"184731",,,,,,,,,,,
"184178",,,,,,,,,,,
"183625",,,,,,,,,,,
"183072",,,,,,,,,,,
"182519",,,,,,,,,,,
"181966",,,,,,,,,,,
"181413",,,,,,,,,,,
"180860",,,,,,,,,,,
"180307",,,,,,,,,,,
"179754",,,,,,,,,,,
"179201",,,,,,,,,,,
"178648",,,,,,,,,,,
"178095",,,,,,,,,,,
"177542",,,,,,,,,,,
"176989",,,,,,,,,,,
"176436",,,,,,,,,,,
"175883",,,,,,,,,,,
"175330",,,,,,,,,,,
"174777",,,,,,,,,,,
"174224",,,,,,,,,,,
"173671",,,,,,,,,,,
"173118",,,,,,,,,,,
"172565",,,,,,,,,,,
"172012",,,,,,,,,,,
"171459",,,,,,,,,,,
"170906",,,,,,,,,,,
"170353",,,,,,,,,,,
"169800",,,,,,,,,,,
"169247",,,,,,,,,,,
"168694",,,,,,,,,,,
"168141",,,,,,,,,,,
"167588",,,,,,,,,,,
"167035",,,,,,,,,,,
"166482",,,,,,,,,,,
"165929",,,,,,,,,,,
"165376",,,,,,,,,,,
"164823",,,,,,,,,,,
"164270",,,,,,,,,,,
"163717",,,,,,,,,,,
"163164",,,,,,,,,,,
"162611",,,,,,,,,,,
"162058",,,,,,,,,,,
"161505",,,,,,,,,,,
"160952",,,,,,,,,,,
"160399",,,,,,,,,,,
"159846",,,,,,,,,,,
"159293",,,,,,,,,,,
"158740",,,,,,,,,,,
"158187",,,,,,,,,,,
"157634",,,,,,,,,,,
"157081",,,,,,,,,,,
"156528",,,,,,,,,,,
"155975",,,,,,,,,,,
"155422",,,,,,,,,,,
"154869",,,,,,,,,,,
"154316",,,,,,,,,,,
"153763",,,,,,,,,,,
"153210",,,,,,,,,,,
"152657",,,,,,,,,,,
"152104",,,,,,,,,,,
"151551",,,,,,,,,,,
"150998",,,,,,,,,,,
"150445",,,,,,,,,,,
"149892",,,,,,,,,,,
"149339",,,,,,,,,,,
"148786",,,,,,,,,,,
"148233",,,,,,,,,,,
"147680",,,,,,,,,,,
"147127",,,,,,,,,,,
"146574",,,,,,,,,,,
"146021",,,,,,,,,,,
"145468",,,,,,,,,,,
"144915",,,,,,,,,,,
"144362",,,,,,,,,,,
"143809",,,,,,,,,,,
"143256",,,,,,,,,,,
"142703",,,,,,,,,,,
"142150",,,,,,,,,,,
"141597",,,,,,,,,,,
"141044",,,,,,,,,,,
"140491",,,,,,,,,,,
"139938",,,,,,,,,,,
"139385",,,,,,,,,,,
"138832",,,,,,,,,,,
"138279",,,,,,,,,,,
"137726",,,,,,,,,,,
"137173",,,,,,,,,,,
"136620",,,,,,,,,,,
"136067",,,,,,,,,,,
"135514",,,,,,,,,,,
"134961",,,,,,,,,,,
"134408",,,,,,,,,,,
"133855",,,,,,,,,,,
"133302",,,,,,,,,,,
"132749",,,,,,,,,,,
"132196",,,,,,,,,,,
"131643",,,,,,,,,,,
"131090",,,,,,,,,,,
"130537",,,,,,,,,,,
"129984",,,,,,,,,,,
"129431",,,,,,,,,,,
"128878",,,,,,,,,,,
"128325",,,,,,,,,,,
"127772",,,,,,,,,,,
"127219",,,,,,,,,,,
"126666",,,,,,,,,,,
"126113",,,,,,,,,,,
"125560",,,,,,,,,,,
"125007",,,,,,,,,,,
"124454",,,,,,,,,,,
"123901",,,,,,,,,,,
"123348",,,,,,,,,,,
"122795",,,,,,,,,,,
"122242",,,,,,,,,,,
"121689",,,,,,,,,,,
"121136",,,,,,,,,,,
"120583",,,,,,,,,,,
"120030",,,,,,,,,,,
"119477",,,,,,,,,,,
"118924",,,,,,,,,,,
"118371",,,,,,,,,,,
"117818",,,,,,,,,,,
"117265",,,,,,,,,,,
"116712",,,,,,,,,,,
"116159",,,,,,,,,,,
"115606",,,,,,,,,,,
"115053",,,,,,,,,,,
"114500",,,,,,,,,,,
"113947",,,,,,,,,,,
"113394",,,,,,,,,,,
"112841",,,,,,,,,,,
"112288",,,,,,,,,,,
"111735",,,,,,,,,,,
"111182",,,,,,,,,,,
"110629",,,,,,,,,,,
"110076",,,,,,,,,,,
"109523",,,,,,,,,,,
"108970",,,,,,,,,,,
"108417",,,,,,,,,,,
"107864",,,,,,,,,,,
"107311",,,,,,,,,,,
"106758",,,,,,,,,,,
"106205",,,,,,,,,,,
"105652",,,,,,,,,,,
"105099",,,,,,,,,,,
"104546",,,,,,,,,,,
"103993",,,,,,,,,,,
"103440",,,,,,,,,,,
"102887",,,,,,,,,,,
"102334",,,,,,,,,,,
"101781",,,,,,,,,,,
"101228",,,,,,,,,,,
"100675",,,,,,,,,,,
"100122",,,,,,,,,,,
"99569",,,,,,,,,,,
"99016",,,,,,,,,,,
"98463",,,,,,,,,,,
"97910",,,,,,,,,,,
"97357",,,,,,,,,,,
"96804",,,,,,,,,,,
"96251",,,,,,,,,,,
"95698",,,,,,,,,,,
"95145",,,,,,,,,,,
"94592",,,,,,,,,,,
"94039",,,,,,,,,,,
"93486",,,,,,,,,,,
"92933",,,,,,,,,,,
"92380",,,,,,,,,,,
"91827",,,,,,,,,,,
"91274",,,,,,,,,,,
"90721",,,,,,,,,,,
"90168",,,,,,,,,,,
"89615",,,,,,,,,,,
"89062",,,,,,,,,,,
"88509",,,,,,,,,,,
"87956",,,,,,,,,,,
"87403",,,,,,,,,,,
"86850",,,,,,,,,,,
"86297",,,,,,,,,,,
"85744",,,,,,,,,,,
"85191",,,,,,,,,,,
"84638",,,,,,,,,,,
"84085",,,,,,,,,,,
"83532",,,,,,,,,,,
"82979",,,,,,,,,,,
"82426",,,,,,,,,,,
"81873",,,,,,,,,,,
"81320",,,,,,,,,,,
"80767",,,,,,,,,,,
"80214",,,,,,,,,,,
"79661",,,,,,,,,,,
"79108",,,,,,,,,,,
"78555",,,,,,,,,,,
"78002",,,,,,,,,,,
"77449",,,,,,,,,,,
"76896",,,,,,,,,,,
"76343",,,,,,,,,,,
"75790",,,,,,,,,,,
"75237",,,,,,,,,,,
"74684",,,,,,,,,,,
"74131",,,,,,,,,,,
"73578",,,,,,,,,,,
"73025",,,,,,,,,,,
"72472",,,,,,,,,,,
"71919",,,,,,,,,,,
"71366",,,,,,,,,,,
"70813",,,,,,,,,,,
"70260",,,,,,,,,,,
"69707",,,,,,,,,,,
"69154",,,,,,,,,,,
"68601",,,,,,,,,,,
"68048",,,,,,,,,,,
"67495",,,,,,,,,,,
"66942",,,,,,,,,,,
"66389",,,,,,,,,,,
"65836",,,,,,,,,,,
"65283",,,,,,,,,,,
"64730",,,,,,,,,,,
"64177",,,,,,,,,,,
"63624",,,,,,,,,,,
"63071",,,,,,,,,,,
"62518",,,,,,,,,,,
"61965",,,,,,,,,,,
"61412",,,,,,,,,,,
"60859",,,,,,,,,,,
"60306",,,,,,,,,,,
"59753",,,,,,,,,,,
"59200",,,,,,,,,,,
"58647",,,,,,,,,,,
"58094",,,,,,,,,,,
"57541",,,,,,,,,,,
"56988",,,,,,,,,,,
"56435",,,,,,,,,,,
"55882",,,,,,,,,,,
"55329",,,,,,,,,,,
"54776",,,,,,,,,,,
"54223",,,,,,,,,,,
"53670",,,,,,,,,,,
"53117",,,,,,,,,,,
"52564",,,,,,,,,,,
