STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SFJ,D,41,M FLOW,20140608 0000,20140608 0000,70, ,CFS
SFJ,D,41,M FLOW,20140609 0000,20140609 0000,68, ,CFS
SFJ,D,41,M FLOW,20140610 0000,20140610 0000,65, ,CFS
SFJ,D,41,M FLOW,20140611 0000,20140611 0000,60, ,CFS
SFJ,D,41,M FLOW,20140612 0000,20140612 0000,56, ,CFS
SFJ,D,41,M FLOW,20140613 0000,20140613 0000,---, ,CFS
SFJ,D,41,M FLOW,20140614 0000,20140614 0000,50, ,CFS
SFJ,D,41,M FLOW,20140615 0000,20140615 0000,46, ,CFS
SFJ,D,41,M FLOW,20140616 0000,20140616 0000,43, ,CFS
SFJ,D,41,M FLOW,20140617 0000,20140617 0000,39, ,CFS
SFJ,D,41,M FLOW,20140618 0000,20140618 0000,33, ,CFS
SFJ,D,41,M FLOW,20140619 0000,20140619 0000,28, ,CFS
SFJ,D,41,M FLOW,20140620 0000,20140620 0000,25, ,CFS
SFJ,D,41,M FLOW,20140621 0000,20140621 0000,20, ,CFS
SFJ,D,41,M FLOW,20140622 0000,20140622 0000,16, ,CFS
SFJ,D,41,M FLOW,20140623 0000,20140623 0000,14, ,CFS
SFJ,D,41,M FLOW,20140624 0000,20140624 0000,15, ,CFS
SFJ,D,41,M FLOW,20140625 0000,20140625 0000,13, ,CFS
SFJ,D,41,M FLOW,20140626 0000,20140626 0000,13, ,CFS
SFJ,D,41,M FLOW,20140627 0000,20140627 0000,12, ,CFS
SFJ,D,41,M FLOW,20140628 0000,20140628 0000,12, ,CFS
SFJ,D,41,M FLOW,20140629 0000,20140629 0000,12, ,CFS
SFJ,D,41,M FLOW,20140630 0000,20140630 0000,13, ,CFS
SFJ,D,41,M FLOW,20140701 0000,20140701 0000,12, ,CFS
SFJ,D,41,M FLOW,20140702 0000,20140702 0000,13, ,CFS
SFJ,D,41,M FLOW,20140703 0000,20140703 0000,12, ,CFS
SFJ,D,41,M FLOW,20140704 0000,20140704 0000,10, ,CFS
SFJ,D,41,M FLOW,20140705 0000,20140705 0000,9, ,CFS
SFJ,D,41,M FLOW,20140706 0000,20140706 0000,8, ,CFS
SFJ,D,41,M FLOW,20140707 0000,20140707 0000,8, ,CFS
SFJ,D,41,M FLOW,20140708 0000,20140708 0000,9, ,CFS
SFJ,D,41,M FLOW,20140709 0000,20140709 0000,11, ,CFS
SFJ,D,41,M FLOW,20140710 0000,20140710 0000,10, ,CFS
SFJ,D,41,M FLOW,20140711 0000,20140711 0000,8, ,CFS
SFJ,D,41,M FLOW,20140712 0000,20140712 0000,9, ,CFS
SFJ,D,41,M FLOW,20140713 0000,20140713 0000,10, ,CFS
SFJ,D,41,M FLOW,20140714 0000,20140714 0000,10, ,CFS
SFJ,D,41,M FLOW,20140715 0000,20140715 0000,10, ,CFS
SFJ,D,41,M FLOW,20140716 0000,20140716 0000,11, ,CFS
SFJ,D,41,M FLOW,20140717 0000,20140717 0000,11, ,CFS
SFJ,D,41,M FLOW,20140718 0000,20140718 0000,10, ,CFS
SFJ,D,41,M FLOW,20140719 0000,20140719 0000,10, ,CFS
SFJ,D,41,M FLOW,20140720 0000,20140720 0000,10, ,CFS
SFJ,D,41,M FLOW,20140721 0000,20140721 0000,10, ,CFS
SFJ,D,41,M FLOW,20140722 0000,20140722 0000,12, ,CFS
SFJ,D,41,M FLOW,20140723 0000,20140723 0000,12, ,CFS
SFJ,D,41,M FLOW,20140724 0000,20140724 0000,12, ,CFS
SFJ,D,41,M FLOW,20140725 0000,20140725 0000,11, ,CFS
SFJ,D,41,M FLOW,20140726 0000,20140726 0000,10, ,CFS
SFJ,D,41,M FLOW,20140727 0000,20140727 0000,10, ,CFS
SFJ,D,41,M FLOW,20140728 0000,20140728 0000,11, ,CFS
SFJ,D,41,M FLOW,20140729 0000,20140729 0000,10, ,CFS
SFJ,D,41,M FLOW,20140730 0000,20140730 0000,8, ,CFS
SFJ,D,41,M FLOW,20140731 0000,20140731 0000,7, ,CFS
SFJ,D,41,M FLOW,20140801 0000,20140801 0000,6, ,CFS
SFJ,D,41,M FLOW,20140802 0000,20140802 0000,7, ,CFS
SFJ,D,41,M FLOW,20140803 0000,20140803 0000,9, ,CFS
SFJ,D,41,M FLOW,20140804 0000,20140804 0000,6, ,CFS
SFJ,D,41,M FLOW,20140805 0000,20140805 0000,6, ,CFS
SFJ,D,41,M FLOW,20140806 0000,20140806 0000,5, ,CFS
SFJ,D,41,M FLOW,20140807 0000,20140807 0000,5, ,CFS
SFJ,D,41,M FLOW,20140808 0000,20140808 0000,8, ,CFS
SFJ,D,41,M FLOW,20140809 0000,20140809 0000,8, ,CFS
SFJ,D,41,M FLOW,20140810 0000,20140810 0000,6, ,CFS
SFJ,D,41,M FLOW,20140811 0000,20140811 0000,6, ,CFS
SFJ,D,41,M FLOW,20140812 0000,20140812 0000,8, ,CFS
SFJ,D,41,M FLOW,20140813 0000,20140813 0000,11, ,CFS
SFJ,D,41,M FLOW,20140814 0000,20140814 0000,10, ,CFS
SFJ,D,41,M FLOW,20140815 0000,20140815 0000,9, ,CFS
SFJ,D,41,M FLOW,20140816 0000,20140816 0000,8, ,CFS
SFJ,D,41,M FLOW,20140817 0000,20140817 0000,7, ,CFS
SFJ,D,41,M FLOW,20140818 0000,20140818 0000,9, ,CFS
SFJ,D,41,M FLOW,20140819 0000,20140819 0000,8, ,CFS
SFJ,D,41,M FLOW,20140820 0000,20140820 0000,7, ,CFS
SFJ,D,41,M FLOW,20140821 0000,20140821 0000,7, ,CFS
SFJ,D,41,M FLOW,20140822 0000,20140822 0000,6, ,CFS
SFJ,D,41,M FLOW,20140823 0000,20140823 0000,6, ,CFS
SFJ,D,41,M FLOW,20140824 0000,20140824 0000,8, ,CFS
SFJ,D,41,M FLOW,20140825 0000,20140825 0000,11, ,CFS
SFJ,D,41,M FLOW,20140826 0000,20140826 0000,10, ,CFS
SFJ,D,41,M FLOW,20140827 0000,20140827 0000,9, ,CFS
SFJ,D,41,M FLOW,20140828 0000,20140828 0000,9, ,CFS
SFJ,D,41,M FLOW,20140829 0000,20140829 0000,9, ,CFS
SFJ,D,41,M FLOW,20140830 0000,20140830 0000,9, ,CFS
SFJ,D,41,M FLOW,20140831 0000,20140831 0000,9, ,CFS
SFJ,D,41,M FLOW,20140901 0000,20140901 0000,10, ,CFS
SFJ,D,41,M FLOW,20140902 0000,20140902 0000,10, ,CFS
SFJ,D,41,M FLOW,20140903 0000,20140903 0000,10, ,CFS
SFJ,D,41,M FLOW,20140904 0000,20140904 0000,9, ,CFS
SFJ,D,41,M FLOW,20140905 0000,20140905 0000,9, ,CFS
SFJ,D,41,M FLOW,20140906 0000,20140906 0000,9, ,CFS
SFJ,D,41,M FLOW,20140907 0000,20140907 0000,6, ,CFS
SFJ,D,41,M FLOW,20140908 0000,20140908 0000,5, ,CFS
SFJ,D,41,M FLOW,20140909 0000,20140909 0000,6, ,CFS
SFJ,D,41,M FLOW,20140910 0000,20140910 0000,6, ,CFS
SFJ,D,41,M FLOW,20140911 0000,20140911 0000,6, ,CFS
SFJ,D,41,M FLOW,20140912 0000,20140912 0000,6, ,CFS
SFJ,D,41,M FLOW,20140913 0000,20140913 0000,6, ,CFS
SFJ,D,41,M FLOW,20140914 0000,20140914 0000,6, ,CFS
SFJ,D,41,M FLOW,20140915 0000,20140915 0000,6, ,CFS
SFJ,D,41,M FLOW,20140916 0000,20140916 0000,6, ,CFS
SFJ,D,41,M FLOW,20140917 0000,20140917 0000,6, ,CFS
SFJ,D,41,M FLOW,20140918 0000,20140918 0000,7, ,CFS
SFJ,D,41,M FLOW,20140919 0000,20140919 0000,7, ,CFS
SFJ,D,41,M FLOW,20140920 0000,20140920 0000,7, ,CFS
SFJ,D,41,M FLOW,20140921 0000,20140921 0000,7, ,CFS
SFJ,D,41,M FLOW,20140922 0000,20140922 0000,7, ,CFS
SFJ,D,41,M FLOW,20140923 0000,20140923 0000,6, ,CFS
SFJ,D,41,M FLOW,20140924 0000,20140924 0000,8, ,CFS
SFJ,D,41,M FLOW,20140925 0000,20140925 0000,6, ,CFS
SFJ,D,41,M FLOW,20140926 0000,20140926 0000,6, ,CFS
SFJ,D,41,M FLOW,20140927 0000,20140927 0000,5, ,CFS
SFJ,D,41,M FLOW,20140928 0000,20140928 0000,5, ,CFS
SFJ,D,41,M FLOW,20140929 0000,20140929 0000,5, ,CFS
SFJ,D,41,M FLOW,20140930 0000,20140930 0000,5, ,CFS
SFJ,D,41,M FLOW,20141001 0000,20141001 0000,5, ,CFS
SFJ,D,41,M FLOW,20141002 0000,20141002 0000,5, ,CFS
SFJ,D,41,M FLOW,20141003 0000,20141003 0000,5, ,CFS
SFJ,D,41,M FLOW,20141004 0000,20141004 0000,5, ,CFS
SFJ,D,41,M FLOW,20141005 0000,20141005 0000,5, ,CFS
SFJ,D,41,M FLOW,20141006 0000,20141006 0000,6, ,CFS
SFJ,D,41,M FLOW,20141007 0000,20141007 0000,5, ,CFS
SFJ,D,41,M FLOW,20141008 0000,20141008 0000,6, ,CFS
SFJ,D,41,M FLOW,20141009 0000,20141009 0000,6, ,CFS
SFJ,D,41,M FLOW,20141010 0000,20141010 0000,7, ,CFS
SFJ,D,41,M FLOW,20141011 0000,20141011 0000,7, ,CFS
SFJ,D,41,M FLOW,20141012 0000,20141012 0000,7, ,CFS
SFJ,D,41,M FLOW,20141013 0000,20141013 0000,7, ,CFS
SFJ,D,41,M FLOW,20141014 0000,20141014 0000,7, ,CFS
SFJ,D,41,M FLOW,20141015 0000,20141015 0000,10, ,CFS
SFJ,D,41,M FLOW,20141016 0000,20141016 0000,8, ,CFS
SFJ,D,41,M FLOW,20141017 0000,20141017 0000,7, ,CFS
SFJ,D,41,M FLOW,20141018 0000,20141018 0000,8, ,CFS
SFJ,D,41,M FLOW,20141019 0000,20141019 0000,7, ,CFS
SFJ,D,41,M FLOW,20141020 0000,20141020 0000,9, ,CFS
SFJ,D,41,M FLOW,20141021 0000,20141021 0000,8, ,CFS
SFJ,D,41,M FLOW,20141022 0000,20141022 0000,8, ,CFS
SFJ,D,41,M FLOW,20141023 0000,20141023 0000,13, ,CFS
SFJ,D,41,M FLOW,20141024 0000,20141024 0000,14, ,CFS
SFJ,D,41,M FLOW,20141025 0000,20141025 0000,54, ,CFS
SFJ,D,41,M FLOW,20141026 0000,20141026 0000,194, ,CFS
SFJ,D,41,M FLOW,20141027 0000,20141027 0000,159, ,CFS
SFJ,D,41,M FLOW,20141028 0000,20141028 0000,105, ,CFS
SFJ,D,41,M FLOW,20141029 0000,20141029 0000,80, ,CFS
SFJ,D,41,M FLOW,20141030 0000,20141030 0000,65, ,CFS
SFJ,D,41,M FLOW,20141031 0000,20141031 0000,76, ,CFS
SFJ,D,41,M FLOW,20141101 0000,20141101 0000,88, ,CFS
SFJ,D,41,M FLOW,20141102 0000,20141102 0000,95, ,CFS
SFJ,D,41,M FLOW,20141103 0000,20141103 0000,85, ,CFS
SFJ,D,41,M FLOW,20141104 0000,20141104 0000,79, ,CFS
SFJ,D,41,M FLOW,20141105 0000,20141105 0000,74, ,CFS
SFJ,D,41,M FLOW,20141106 0000,20141106 0000,68, ,CFS
SFJ,D,41,M FLOW,20141107 0000,20141107 0000,65, ,CFS
SFJ,D,41,M FLOW,20141108 0000,20141108 0000,63, ,CFS
SFJ,D,41,M FLOW,20141109 0000,20141109 0000,62, ,CFS
SFJ,D,41,M FLOW,20141110 0000,20141110 0000,61, ,CFS
SFJ,D,41,M FLOW,20141111 0000,20141111 0000,62, ,CFS
SFJ,D,41,M FLOW,20141112 0000,20141112 0000,60, ,CFS
SFJ,D,41,M FLOW,20141113 0000,20141113 0000,63, ,CFS
SFJ,D,41,M FLOW,20141114 0000,20141114 0000,70, ,CFS
SFJ,D,41,M FLOW,20141115 0000,20141115 0000,81, ,CFS
SFJ,D,41,M FLOW,20141116 0000,20141116 0000,79, ,CFS
SFJ,D,41,M FLOW,20141117 0000,20141117 0000,77, ,CFS
SFJ,D,41,M FLOW,20141118 0000,20141118 0000,75, ,CFS
SFJ,D,41,M FLOW,20141119 0000,20141119 0000,73, ,CFS
SFJ,D,41,M FLOW,20141120 0000,20141120 0000,72, ,CFS
SFJ,D,41,M FLOW,20141121 0000,20141121 0000,71, ,CFS
SFJ,D,41,M FLOW,20141122 0000,20141122 0000,480, ,CFS
SFJ,D,41,M FLOW,20141123 0000,20141123 0000,644, ,CFS
SFJ,D,41,M FLOW,20141124 0000,20141124 0000,360, ,CFS
SFJ,D,41,M FLOW,20141125 0000,20141125 0000,260, ,CFS
SFJ,D,41,M FLOW,20141126 0000,20141126 0000,214, ,CFS
SFJ,D,41,M FLOW,20141127 0000,20141127 0000,183, ,CFS
SFJ,D,41,M FLOW,20141128 0000,20141128 0000,166, ,CFS
SFJ,D,41,M FLOW,20141129 0000,20141129 0000,307, ,CFS
SFJ,D,41,M FLOW,20141130 0000,20141130 0000,439, ,CFS
SFJ,D,41,M FLOW,20141201 0000,20141201 0000,330, ,CFS
SFJ,D,41,M FLOW,20141202 0000,20141202 0000,276, ,CFS
SFJ,D,41,M FLOW,20141203 0000,20141203 0000,264, ,CFS
SFJ,D,41,M FLOW,20141204 0000,20141204 0000,362, ,CFS
SFJ,D,41,M FLOW,20141205 0000,20141205 0000,414, ,CFS
SFJ,D,41,M FLOW,20141206 0000,20141206 0000,662, ,CFS
SFJ,D,41,M FLOW,20141207 0000,20141207 0000,721, ,CFS
SFJ,D,41,M FLOW,20141208 0000,20141208 0000,641, ,CFS
SFJ,D,41,M FLOW,20141209 0000,20141209 0000,706, ,CFS
SFJ,D,41,M FLOW,20141210 0000,20141210 0000,704, ,CFS
SFJ,D,41,M FLOW,20141211 0000,20141211 0000,2362, ,CFS
SFJ,D,41,M FLOW,20141212 0000,20141212 0000,3300, ,CFS
SFJ,D,41,M FLOW,20141213 0000,20141213 0000,1840, ,CFS
SFJ,D,41,M FLOW,20141214 0000,20141214 0000,1350, ,CFS
SFJ,D,41,M FLOW,20141215 0000,20141215 0000,1118, ,CFS
SFJ,D,41,M FLOW,20141216 0000,20141216 0000,939, ,CFS
SFJ,D,41,M FLOW,20141217 0000,20141217 0000,840, ,CFS
SFJ,D,41,M FLOW,20141218 0000,20141218 0000,747, ,CFS
SFJ,D,41,M FLOW,20141219 0000,20141219 0000,788, ,CFS
SFJ,D,41,M FLOW,20141220 0000,20141220 0000,904, ,CFS
SFJ,D,41,M FLOW,20141221 0000,20141221 0000,1972, ,CFS
SFJ,D,41,M FLOW,20141222 0000,20141222 0000,2390, ,CFS
SFJ,D,41,M FLOW,20141223 0000,20141223 0000,1793, ,CFS
SFJ,D,41,M FLOW,20141224 0000,20141224 0000,1509, ,CFS
SFJ,D,41,M FLOW,20141225 0000,20141225 0000,1392, ,CFS
SFJ,D,41,M FLOW,20141226 0000,20141226 0000,1179, ,CFS
SFJ,D,41,M FLOW,20141227 0000,20141227 0000,1028, ,CFS
SFJ,D,41,M FLOW,20141228 0000,20141228 0000,920, ,CFS
SFJ,D,41,M FLOW,20141229 0000,20141229 0000,831, ,CFS
SFJ,D,41,M FLOW,20141230 0000,20141230 0000,742, ,CFS
SFJ,D,41,M FLOW,20141231 0000,20141231 0000,659, ,CFS
SFJ,D,41,M FLOW,20150101 0000,20150101 0000,609, ,CFS
SFJ,D,41,M FLOW,20150102 0000,20150102 0000,563, ,CFS
SFJ,D,41,M FLOW,20150103 0000,20150103 0000,525, ,CFS
SFJ,D,41,M FLOW,20150104 0000,20150104 0000,491, ,CFS
SFJ,D,41,M FLOW,20150105 0000,20150105 0000,465, ,CFS
SFJ,D,41,M FLOW,20150106 0000,20150106 0000,440, ,CFS
SFJ,D,41,M FLOW,20150107 0000,20150107 0000,428, ,CFS
SFJ,D,41,M FLOW,20150108 0000,20150108 0000,417, ,CFS
SFJ,D,41,M FLOW,20150109 0000,20150109 0000,396, ,CFS
SFJ,D,41,M FLOW,20150110 0000,20150110 0000,342, ,CFS
SFJ,D,41,M FLOW,20150111 0000,20150111 0000,327, ,CFS
SFJ,D,41,M FLOW,20150112 0000,20150112 0000,318, ,CFS
SFJ,D,41,M FLOW,20150113 0000,20150113 0000,314, ,CFS
SFJ,D,41,M FLOW,20150114 0000,20150114 0000,305, ,CFS
SFJ,D,41,M FLOW,20150115 0000,20150115 0000,294, ,CFS
SFJ,D,41,M FLOW,20150116 0000,20150116 0000,466, ,CFS
SFJ,D,41,M FLOW,20150117 0000,20150117 0000,693, ,CFS
SFJ,D,41,M FLOW,20150118 0000,20150118 0000,1358, ,CFS
SFJ,D,41,M FLOW,20150119 0000,20150119 0000,1304, ,CFS
SFJ,D,41,M FLOW,20150120 0000,20150120 0000,990, ,CFS
SFJ,D,41,M FLOW,20150121 0000,20150121 0000,815, ,CFS
SFJ,D,41,M FLOW,20150122 0000,20150122 0000,704, ,CFS
SFJ,D,41,M FLOW,20150123 0000,20150123 0000,624, ,CFS
SFJ,D,41,M FLOW,20150124 0000,20150124 0000,568, ,CFS
SFJ,D,41,M FLOW,20150125 0000,20150125 0000,526, ,CFS
SFJ,D,41,M FLOW,20150126 0000,20150126 0000,492, ,CFS
SFJ,D,41,M FLOW,20150127 0000,20150127 0000,466, ,CFS
SFJ,D,41,M FLOW,20150128 0000,20150128 0000,436, ,CFS
SFJ,D,41,M FLOW,20150129 0000,20150129 0000,410, ,CFS
SFJ,D,41,M FLOW,20150130 0000,20150130 0000,391, ,CFS
SFJ,D,41,M FLOW,20150131 0000,20150131 0000,375, ,CFS
SFJ,D,41,M FLOW,20150201 0000,20150201 0000,357, ,CFS
SFJ,D,41,M FLOW,20150202 0000,20150202 0000,532, ,CFS
SFJ,D,41,M FLOW,20150203 0000,20150203 0000,1236, ,CFS
SFJ,D,41,M FLOW,20150204 0000,20150204 0000,1041, ,CFS
SFJ,D,41,M FLOW,20150205 0000,20150205 0000,1096, ,CFS
SFJ,D,41,M FLOW,20150206 0000,20150206 0000,4048, ,CFS
SFJ,D,41,M FLOW,20150207 0000,20150207 0000,13617, ,CFS
SFJ,D,41,M FLOW,20150208 0000,20150208 0000,6346, ,CFS
SFJ,D,41,M FLOW,20150209 0000,20150209 0000,5310, ,CFS
SFJ,D,41,M FLOW,20150210 0000,20150210 0000,4240, ,CFS
SFJ,D,41,M FLOW,20150211 0000,20150211 0000,3052, ,CFS
SFJ,D,41,M FLOW,20150212 0000,20150212 0000,2463, ,CFS
SFJ,D,41,M FLOW,20150213 0000,20150213 0000,2083, ,CFS
SFJ,D,41,M FLOW,20150214 0000,20150214 0000,1831, ,CFS
SFJ,D,41,M FLOW,20150215 0000,20150215 0000,1647, ,CFS
SFJ,D,41,M FLOW,20150216 0000,20150216 0000,1509, ,CFS
SFJ,D,41,M FLOW,20150217 0000,20150217 0000,1380, ,CFS
SFJ,D,41,M FLOW,20150218 0000,20150218 0000,1283, ,CFS
SFJ,D,41,M FLOW,20150219 0000,20150219 0000,1195, ,CFS
SFJ,D,41,M FLOW,20150220 0000,20150220 0000,1120, ,CFS
SFJ,D,41,M FLOW,20150221 0000,20150221 0000,1063, ,CFS
SFJ,D,41,M FLOW,20150222 0000,20150222 0000,1006, ,CFS
SFJ,D,41,M FLOW,20150223 0000,20150223 0000,943, ,CFS
SFJ,D,41,M FLOW,20150224 0000,20150224 0000,884, ,CFS
SFJ,D,41,M FLOW,20150225 0000,20150225 0000,841, ,CFS
SFJ,D,41,M FLOW,20150226 0000,20150226 0000,810, ,CFS
SFJ,D,41,M FLOW,20150227 0000,20150227 0000,806, ,CFS
SFJ,D,41,M FLOW,20150228 0000,20150228 0000,773, ,CFS
SFJ,D,41,M FLOW,20150301 0000,20150301 0000,717, ,CFS
SFJ,D,41,M FLOW,20150302 0000,20150302 0000,692, ,CFS
SFJ,D,41,M FLOW,20150303 0000,20150303 0000,652, ,CFS
SFJ,D,41,M FLOW,20150304 0000,20150304 0000,622, ,CFS
SFJ,D,41,M FLOW,20150305 0000,20150305 0000,591, ,CFS
SFJ,D,41,M FLOW,20150306 0000,20150306 0000,566, ,CFS
SFJ,D,41,M FLOW,20150307 0000,20150307 0000,547, ,CFS
SFJ,D,41,M FLOW,20150308 0000,20150308 0000,522, ,CFS
SFJ,D,41,M FLOW,20150309 0000,20150309 0000,496, ,CFS
SFJ,D,41,M FLOW,20150310 0000,20150310 0000,481, ,CFS
SFJ,D,41,M FLOW,20150311 0000,20150311 0000,476, ,CFS
SFJ,D,41,M FLOW,20150312 0000,20150312 0000,502, ,CFS
SFJ,D,41,M FLOW,20150313 0000,20150313 0000,489, ,CFS
SFJ,D,41,M FLOW,20150314 0000,20150314 0000,482, ,CFS
SFJ,D,41,M FLOW,20150315 0000,20150315 0000,577, ,CFS
SFJ,D,41,M FLOW,20150316 0000,20150316 0000,662, ,CFS
SFJ,D,41,M FLOW,20150317 0000,20150317 0000,630, ,CFS
SFJ,D,41,M FLOW,20150318 0000,20150318 0000,572, ,CFS
SFJ,D,41,M FLOW,20150319 0000,20150319 0000,526, ,CFS
SFJ,D,41,M FLOW,20150320 0000,20150320 0000,491, ,CFS
SFJ,D,41,M FLOW,20150321 0000,20150321 0000,470, ,CFS
SFJ,D,41,M FLOW,20150322 0000,20150322 0000,454, ,CFS
SFJ,D,41,M FLOW,20150323 0000,20150323 0000,482, ,CFS
SFJ,D,41,M FLOW,20150324 0000,20150324 0000,521, ,CFS
SFJ,D,41,M FLOW,20150325 0000,20150325 0000,577, ,CFS
SFJ,D,41,M FLOW,20150326 0000,20150326 0000,565, ,CFS
SFJ,D,41,M FLOW,20150327 0000,20150327 0000,601, ,CFS
SFJ,D,41,M FLOW,20150328 0000,20150328 0000,612, ,CFS
SFJ,D,41,M FLOW,20150329 0000,20150329 0000,559, ,CFS
SFJ,D,41,M FLOW,20150330 0000,20150330 0000,511, ,CFS
SFJ,D,41,M FLOW,20150331 0000,20150331 0000,474, ,CFS
SFJ,D,41,M FLOW,20150401 0000,20150401 0000,443, ,CFS
SFJ,D,41,M FLOW,20150402 0000,20150402 0000,413, ,CFS
SFJ,D,41,M FLOW,20150403 0000,20150403 0000,378, ,CFS
SFJ,D,41,M FLOW,20150404 0000,20150404 0000,341, ,CFS
SFJ,D,41,M FLOW,20150405 0000,20150405 0000,312, ,CFS
SFJ,D,41,M FLOW,20150406 0000,20150406 0000,303, ,CFS
SFJ,D,41,M FLOW,20150407 0000,20150407 0000,299, ,CFS
SFJ,D,41,M FLOW,20150408 0000,20150408 0000,300, ,CFS
SFJ,D,41,M FLOW,20150409 0000,20150409 0000,263, ,CFS
SFJ,D,41,M FLOW,20150410 0000,20150410 0000,291, ,CFS
SFJ,D,41,M FLOW,20150411 0000,20150411 0000,277, ,CFS
SFJ,D,41,M FLOW,20150412 0000,20150412 0000,273, ,CFS
SFJ,D,41,M FLOW,20150413 0000,20150413 0000,257, ,CFS
SFJ,D,41,M FLOW,20150414 0000,20150414 0000,230, ,CFS
SFJ,D,41,M FLOW,20150415 0000,20150415 0000,211, ,CFS
SFJ,D,41,M FLOW,20150416 0000,20150416 0000,192, ,CFS
SFJ,D,41,M FLOW,20150417 0000,20150417 0000,165, ,CFS
SFJ,D,41,M FLOW,20150418 0000,20150418 0000,146, ,CFS
SFJ,D,41,M FLOW,20150419 0000,20150419 0000,136, ,CFS
SFJ,D,41,M FLOW,20150420 0000,20150420 0000,131, ,CFS
SFJ,D,41,M FLOW,20150421 0000,20150421 0000,121, ,CFS
SFJ,D,41,M FLOW,20150422 0000,20150422 0000,109, ,CFS
SFJ,D,41,M FLOW,20150423 0000,20150423 0000,106, ,CFS
SFJ,D,41,M FLOW,20150424 0000,20150424 0000,111, ,CFS
SFJ,D,41,M FLOW,20150425 0000,20150425 0000,112, ,CFS
SFJ,D,41,M FLOW,20150426 0000,20150426 0000,112, ,CFS
SFJ,D,41,M FLOW,20150427 0000,20150427 0000,108, ,CFS
SFJ,D,41,M FLOW,20150428 0000,20150428 0000,91, ,CFS
SFJ,D,41,M FLOW,20150429 0000,20150429 0000,80, ,CFS
SFJ,D,41,M FLOW,20150430 0000,20150430 0000,74, ,CFS
SFJ,D,41,M FLOW,20150501 0000,20150501 0000,75, ,CFS
SFJ,D,41,M FLOW,20150502 0000,20150502 0000,71, ,CFS
SFJ,D,41,M FLOW,20150503 0000,20150503 0000,66, ,CFS
SFJ,D,41,M FLOW,20150504 0000,20150504 0000,63, ,CFS
SFJ,D,41,M FLOW,20150505 0000,20150505 0000,56, ,CFS
SFJ,D,41,M FLOW,20150506 0000,20150506 0000,52, ,CFS
SFJ,D,41,M FLOW,20150507 0000,20150507 0000,52, ,CFS
SFJ,D,41,M FLOW,20150508 0000,20150508 0000,52, ,CFS
SFJ,D,41,M FLOW,20150509 0000,20150509 0000,52, ,CFS
SFJ,D,41,M FLOW,20150510 0000,20150510 0000,52, ,CFS
SFJ,D,41,M FLOW,20150511 0000,20150511 0000,52, ,CFS
SFJ,D,41,M FLOW,20150512 0000,20150512 0000,52, ,CFS
SFJ,D,41,M FLOW,20150513 0000,20150513 0000,52, ,CFS
SFJ,D,41,M FLOW,20150514 0000,20150514 0000,61, ,CFS
SFJ,D,41,M FLOW,20150515 0000,20150515 0000,117, ,CFS
SFJ,D,41,M FLOW,20150516 0000,20150516 0000,111, ,CFS
SFJ,D,41,M FLOW,20150517 0000,20150517 0000,117, ,CFS
SFJ,D,41,M FLOW,20150518 0000,20150518 0000,133, ,CFS
SFJ,D,41,M FLOW,20150519 0000,20150519 0000,159, ,CFS
SFJ,D,41,M FLOW,20150520 0000,20150520 0000,190, ,CFS
SFJ,D,41,M FLOW,20150521 0000,20150521 0000,212, ,CFS
SFJ,D,41,M FLOW,20150522 0000,20150522 0000,236, ,CFS
SFJ,D,41,M FLOW,20150523 0000,20150523 0000,249, ,CFS
SFJ,D,41,M FLOW,20150524 0000,20150524 0000,242, ,CFS
SFJ,D,41,M FLOW,20150525 0000,20150525 0000,226, ,CFS
SFJ,D,41,M FLOW,20150526 0000,20150526 0000,208, ,CFS
SFJ,D,41,M FLOW,20150527 0000,20150527 0000,192, ,CFS
SFJ,D,41,M FLOW,20150528 0000,20150528 0000,172, ,CFS
SFJ,D,41,M FLOW,20150529 0000,20150529 0000,156, ,CFS
SFJ,D,41,M FLOW,20150530 0000,20150530 0000,140, ,CFS
SFJ,D,41,M FLOW,20150531 0000,20150531 0000,131, ,CFS
SFJ,D,41,M FLOW,20150601 0000,20150601 0000,128, ,CFS
SFJ,D,41,M FLOW,20150602 0000,20150602 0000,130, ,CFS
SFJ,D,41,M FLOW,20150603 0000,20150603 0000,137, ,CFS
SFJ,D,41,M FLOW,20150604 0000,20150604 0000,136, ,CFS
SFJ,D,41,M FLOW,20150605 0000,20150605 0000,139, ,CFS
SFJ,D,41,M FLOW,20150606 0000,20150606 0000,137, ,CFS
SFJ,D,41,M FLOW,20150607 0000,20150607 0000,134, ,CFS
SFJ,D,41,M FLOW,20150608 0000,20150608 0000,121, ,CFS
SFJ,D,41,M FLOW,20150609 0000,20150609 0000,108, ,CFS
SFJ,D,41,M FLOW,20150610 0000,20150610 0000,106, ,CFS
SFJ,D,41,M FLOW,20150611 0000,20150611 0000,92, ,CFS
SFJ,D,41,M FLOW,20150612 0000,20150612 0000,77, ,CFS
SFJ,D,41,M FLOW,20150613 0000,20150613 0000,71, ,CFS
SFJ,D,41,M FLOW,20150614 0000,20150614 0000,60, ,CFS
SFJ,D,41,M FLOW,20150615 0000,20150615 0000,47, ,CFS
SFJ,D,41,M FLOW,20150616 0000,20150616 0000,36, ,CFS
SFJ,D,41,M FLOW,20150617 0000,20150617 0000,25, ,CFS
