Month	East_Fork_Avg_Flow_m3day	South_Fork_Avg_Flow_m3day	Sugar_Avg_Flow_m3day	French_Avg_Flow_m3day	Etna_Avg_Flow_m3day	Johnson_Avg_Flow_m3day	Crystal_Avg_Flow_m3day	Patterson_Avg_Flow_m3day	Kidder_Avg_Flow_m3day	Moffett_Avg_Flow_m3day	Mill_Avg_Flow_m3day	Shackleford_Avg_Flow_m3day
2002-03-01	206861.496032122	137293.75099379	45601.0488545016	82841.0903082971	132081.092488887	8925.57003648784	6694.17752736588	44627.8501824392	196827.074218106	27610.7520354862	54950.0794379363	131846.972831982
2002-04-01	353485.538724884	209025.413981075	71340.5118668045	148718.068416069	220504.448875264	15376.8621141301	11532.6465855976	76884.3105706507	359394.34755121	48235.9426180169	73174.6564276574	194438.211095492
2002-05-01	252115.716981624	159900.114902954	53680.8140499197	102942.14369881	159507.981242688	10913.1082999365	8184.83122495241	54565.5414996827	246223.993090137	33944.8999166302	60714.5421061578	151644.240863639
2002-06-01	147926.096610374	106835.085743185	34785.0384505902	57138.6819268145	96074.6325647479	6344.6912716765	4758.51845375738	31723.4563583825	134083.882825713	19427.5102313952	47162.1180324616	105017.071740059
2002-07-01	25468.0203065806	39989.6061027097	8719.35623529464	9149.35662585577	19489.5244214855	1161.78951963961	871.34213972971	5808.94759819807	20315.9544602314	3399.33289822319	19979.2719153727	31907.7093755286
2002-08-01	10717.5616908387	13132.5645460645	2878.17179858015	2090.86180003024	5407.90398480663	296.389266537722	222.291949903292	1481.94633268861	4436.90344698379	835.471186156754	10143.8311582404	12333.223012487
2002-09-01	7152.1440768	7274.4726528	2404.55157239843	1627.84785412203	4370.02853005114	235.677822856077	176.758367142057	1178.38911428038	3424.45658479454	659.600842592749	9204.13157240823	10620.4063947818
2002-10-01	12966.829056	17378.5499581935	3126.43444282189	2334.41931511902	5951.00483347904	328.207023913444	246.155267935083	1641.03511956722	4970.53878149915	927.739289823376	10670.2942061068	13240.1300661815
2002-11-01	32188.7259648	59712.6555648	10464.6752818459	11539.7513060789	23945.5457277704	1443.70579778748	1082.77934834061	7218.52898893738	30028.40331264	4245.53198979393	22624.0848002776	37486.9906973888
2002-12-01	398997.243771955	227748.273611342	78380.2448795776	170418.831538736	247127.268971309	17399.9905307733	13049.99289808	86999.9526538665	258861.472715148	54815.8876878054	76528.4585204857	209799.288494231
2003-01-01	671006.040799491	339931.306673053	120323.589840752	301589.72220716	405717.428522922	29509.624501687	22132.2183762653	147548.122508435	608098.508162477	94315.8255369911	99462.2675217653	302998.522369168
2003-02-01	383562.491785618	260472.489325714	77238.7831510879	161572.626444317	239126.167467028	16688.6551994228	12516.4913995671	83443.2759971142	255939.341809371	52369.3302800038	78903.7904937637	210201.048263422
2003-03-01	409974.471617013	232560.754200347	80154.0264264914	175574.150140548	253607.329968401	17886.5641804899	13414.9231353674	89432.8209024495	342009.389647277	56391.2061842247	77582.9693312067	213864.525852261
2003-04-01	410624.701585805	389820.39552	80721.9293649876	175315.219656165	254376.849979906	17905.8764449382	13429.4073337037	89529.3822246911	425816.106043959	56403.2393411181	78917.494549153	216170.387284306
2003-05-01	503771.058719878	272567.638233607	94995.2229640672	220147.068133314	308670.440970986	22052.2644198631	16539.1983148973	110261.322099316	439915.657361342	69923.0085864346	86076.3699283497	247405.37001552
2003-06-01	362704.979083863	213213.283082043	72871.2234627025	152982.70316624	225985.956647597	15784.4980598229	11838.3735448672	78922.4902991146	278479.37221632	49550.0455986231	74130.8589010209	198010.634367416
2003-07-01	86340.2981574194	129036.917264516	19149.0955868578	26085.7944170091	48415.6235136168	3063.46864237384	2297.60148178038	15317.3432118692	45474.6616072258	9203.98947572793	32323.785194655	62647.7085966505
2003-08-01	53508.8867922581	62821.6429006452	11036.4198516329	12522.4038454173	25596.278670409	1553.3230027903	1164.99225209272	7766.61501395149	16008.4699069935	4581.1205297763	23076.365742932	39053.9763875782
2003-09-01	23071.1694336	34088.896512	7193.5636795194	7005.04111712718	15521.8648862722	909.614354524022	682.210765893017	4548.07177262011	5938.64460288	2641.39520288787	17989.6548861437	27181.8910074084
2003-10-01	29116.2647824356	30308.9817643443	9054.13565104912	9620.14337032422	20357.6178305476	1217.00853639168	912.756402293763	6085.04268195842	4425.13758472258	3565.4179069371	20444.952048048	32955.5153757777
2003-11-01	46108.6557082674	43517.0770056471	13303.3638895019	15885.949602283	31607.3882894426	1940.63889602872	1455.47917202154	9703.1944801436	24102.8070912	5753.14752414461	26200.8734577506	46054.5681688436
2003-12-01	142287.314330601	102906.038109556	33494.7530367693	54927.8813115687	92438.3694562348	6102.23783644311	4576.67837733233	30511.1891822155	323148.690877935	18681.9664588142	45501.1725844608	101193.81369869
2004-01-01	198736.326926318	133119.886745707	44119.0286293142	79275.0563466628	127128.832727842	8569.42284495458	6427.06713371594	42847.1142247729	300994.591156026	26479.5761845727	53850.9468430501	128163.574595313
2004-02-01	374674.222421698	220321.839918143	75294.9182216851	158008.8918389	233458.985972508	16305.0065987987	12228.754949099	81525.0329939934	240469.296474041	51181.9676247646	76631.648448699	204630.924343926
2004-03-01	405333.696667137	230529.866404594	79405.1655508497	173392.994511184	250868.787433684	17680.8323467657	13260.6242600743	88404.1617338284	325782.306736723	55724.9893847269	77138.8896942634	212149.829749791
2004-04-01	363521.828042313	213583.145034706	73006.5140736753	153361.069831817	226471.308629216	15820.6230547984	11865.4672910988	79103.1152739918	338359.21016832	49666.5474188497	74214.9949288476	198325.862891725
2004-05-01	336954.670046311	199942.284874718	68184.7186909953	141553.359110961	210339.544835012	14654.171010825	10990.6282581187	73270.8550541249	295742.354554219	45949.660852312	70276.8967542933	186166.988337395
2004-06-01	153966.614003048	110180.777083254	35952.1079015725	59705.838154177	99812.6624186026	6608.05894557378	4956.04420918034	33040.2947278689	167696.98274304	20256.4251838262	48123.5740103362	108031.612897021
2004-07-01	31431.7708806905	32149.6422301537	9643.81621252569	10463.4349278964	21898.8496227798	1315.4226685924	986.567001444298	6577.11334296199	40139.5572603871	3861.92796524055	21249.249091703	34787.8743771949
2004-08-01	6525.72147694469	9575.31292694005	2638.1873700212	1861.95906891821	4889.84308971443	266.233037696759	199.674778272569	1331.1651884838	6777.0031104	748.270581005844	9617.86918918023	11445.9001983293
2004-09-01	6889.34191609853	10059.2461227613	2774.73479112499	1969.84633127528	5157.18951495789	281.165474779236	210.874106084427	1405.82737389618	3902.2815744	790.70954138028	10046.4621865057	12008.0583535077
2004-10-01	21341.3091054428	23857.5160930004	7008.17896206505	12793.2013997419	15137.6864120486	887.550099940472	665.662574955354	4437.75049970236	15052.1900758232	2577.90309830627	17480.6189849224	26456.2062977397
2004-11-01	38681.3193477632	38009.1556092165	11509.7254982982	26969.3733888	26732.5009232796	1623.40730843713	1217.55548132785	8117.03654218564	29265.0729984	4789.29855398568	23980.143353339	40675.5019379317
2004-12-01	167471.766627097	132114.86208	44918.5904776026	101548.502412387	129797.434265221	8761.22747578844	6570.92060684133	43806.1373789422	198532.965115045	27088.6197267832	29272.044411871	130152.949205856
2005-01-01	201552.141478027	160605.58203871	44633.8121344184	70950.57408	128846.103594626	8692.82105014822	6519.61578761117	43464.1052507411	125132.268040258	26871.364374576	26099.3936020645	129444.980438464
2005-02-01	233472.825051429	145571.00544	41827.2464969633	66144.8085942857	117631.617185705	7836.5372958803	5877.40297191022	39182.6864794015	124515.636183771	24088.8884196137	42727.6240457143	124220.063439689
2005-03-01	292799.365780645	188307.085378065	44338.192994516	60532.9147045161	127859.56352056	8621.91781529928	6466.43836147446	43109.5890764964	188379.693307045	26646.2285454411	54613.7900593548	128709.380254382
2005-04-01	344069.508096	252567.733248	50697.0161066869	55537.173504	148533.504633808	10093.1800103864	7569.88500778978	50465.9000519319	273928.74918912	31299.6300602471	72744.726528	145062.101648785
2005-05-01	488633.933513199	266235.540285203	92635.4072975811	211588.975649032	299818.873047256	21379.0747517599	16034.3060638199	106895.373758799	464059.372180645	67731.1143491179	100861.883953548	242125.259160867
2005-06-01	334527.879168	394061.119488	51128.6758289045	89055.203328	149997.27529314	10199.1999504985	7649.3999628739	50995.9997524927	181656.30431232	31637.4294601822	41836.372992	146120.705192315
2005-07-01	108596.206823226	105518.262007742	15189.9262497117	13716.5848443871	37036.9699824569	2302.7001380895	1727.02510356712	11513.5006904475	44271.895479329	6864.60076111646	16857.6669894194	51361.4615173234
2005-08-01	20219.729787871	23187.1842766452	3860.69685385978	449.853473032258	7595.52962005591	425.658304091996	319.243728068997	2128.29152045998	7720.11697052903	1211.77483799436	12161.8281042581	15865.8042812822
2005-09-01	14744.6710272	9427.4555904	3078.12388377658	848.1447936	5814.82862692843	319.523047523666	239.64228564275	1597.61523761833	4322.276352	901.723792107095	11131.900416	13125.62600165
2005-10-01	15836.128943854	18958.1231122916	5479.84799823553	7489.66571767742	11389.0432790392	655.42239677845	491.566797583837	3277.11198389225	10738.6228647444	1887.99182409927	15039.0864747276	21424.2122067147
2005-11-01	87944.7730400179	71567.7822249422	22656.0304245277	99396.0456192	58510.1389481789	3740.38515559844	2805.28886669883	18701.9257779922	95844.439296	11289.0490125459	36284.2761410354	72705.6374492633
2005-12-01	941361.427007691	441236.744823559	159067.749345203	437388.487597832	560332.078550859	41627.095707387	31220.3217805403	208135.478536935	1093713.62566182	134300.069088501	117976.821790229	384953.295535363
2006-01-01	1020101.00578365	469408.003730745	169960.306264086	477722.673114613	604946.333599846	45167.7222768908	33875.7917076681	225838.611384454	1197812.59739926	146048.204699222	122853.628448322	407452.614060393
2006-02-01	764451.784930341	384736.976232771	136393.970847983	344554.854060285	461606.835543193	33634.7810526079	25226.0857894559	168173.90526304	852617.394860761	107585.58258821	111718.392463679	342315.514495583
2006-03-01	378877.479063481	218847.725414626	75106.6521172332	137165.848443871	235228.575232951	16508.7346768109	12381.5510076082	82543.6733840547	390433.017263529	51933.5228121808	74557.6385517383	202261.996328224
2006-04-01	461109.929734812	256528.314170439	88820.7885096565	146794.2912	284122.169466092	20145.1732004759	15108.8799003569	100725.86600238	485533.760925056	63661.468663636	83669.3693630421	234642.263288522
2006-05-01	758379.15090701	373549.973377816	133101.522806238	344977.262978119	455955.097048359	33418.3526113304	25063.7644584978	167091.763056652	856368.070554509	107171.869795348	105794.651384006	330393.024390896
