LINE_NO,FID,row,col,layer,x,y,z,GROUND_SURFACE_ELEVATION_m,TOP_DEPTH_m,BOT_DEPTH_m,RHO_I,RHO_I_STD
200101,1799.0,186,120,1,512072.4696495487,4596666.045571204,692.0889926757812,836.1,133.861,154.321,301.3,1.0529
200101,1799.0,186,120,1,512072.4696495487,4596666.045571204,670.2189926757812,836.1,154.321,177.601,305.5,1.0578
200101,1799.0,186,120,1,512072.4696495487,4596666.045571204,645.3339926757812,836.1,177.601,204.091,308.9,1.0626
200101,1799.0,186,120,1,512072.4696495487,4596666.045571204,617.0139926757813,836.1,204.091,234.241,311.1,1.0675
200101,1799.0,186,120,1,512072.4696495487,4596666.045571204,584.7889926757812,836.1,234.241,268.541,311.8,1.0728
200101,1799.0,186,120,1,512072.4696495487,4596666.045571204,548.1189926757812,836.1,268.541,307.581,86.91,1.0785
200101,1800.0,187,120,0,512074.00078580464,4596628.6064940905,835.4000244140625,836.1,0.0,2.0,50.18,1.0628
200101,1800.0,187,120,0,512074.00078580464,4596628.6064940905,833.2620244140625,836.1,2.0,4.276,50.41,1.0482
200101,1800.0,187,120,0,512074.00078580464,4596628.6064940905,830.8290244140625,836.1,4.276,6.866,50.83,1.0405
200101,1800.0,187,120,0,512074.00078580464,4596628.6064940905,828.0605244140625,836.1,6.866,9.813,51.27,1.0413
200101,1800.0,187,120,0,512074.00078580464,4596628.6064940905,824.9105244140625,836.1,9.813,13.166,101.4,1.0484
200101,1800.0,187,120,0,512074.00078580464,4596628.6064940905,821.3260244140625,836.1,13.166,16.982,191.9,1.0545
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,817.2470244140625,836.1,16.982,21.324,210.0,1.0577
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,812.6055244140625,836.1,21.324,26.265,210.1,1.0586
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,807.3240244140625,836.1,26.265,31.887,209.1,1.0579
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,801.3145244140625,836.1,31.887,38.284,206.6,1.056
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,794.4765244140625,836.1,38.284,45.563,202.3,1.0537
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,786.6955244140624,836.1,45.563,53.846,195.5,1.0513
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,777.8415244140625,836.1,53.846,63.271,185.6,1.0491
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,767.7690244140625,836.1,63.271,73.991,176.5,1.0474
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,756.3090244140625,836.1,73.991,86.191,170.9,1.046
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,743.2640244140625,836.1,86.191,100.081,167.9,1.0451
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,728.4190244140625,836.1,100.081,115.881,166.9,1.045
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,711.5290244140625,836.1,115.881,133.861,168.6,1.0465
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,692.3090244140625,836.1,133.861,154.321,227.8,1.0505
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,670.4390244140625,836.1,154.321,177.601,248.0,1.0552
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,645.5540244140625,836.1,177.601,204.091,254.9,1.0604
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,617.2340244140626,836.1,204.091,234.241,258.9,1.0663
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,585.0090244140624,836.1,234.241,268.541,260.7,1.0729
200101,1800.0,187,120,1,512074.00078580464,4596628.6064940905,548.3390244140625,836.1,268.541,307.581,79.43,1.0801
200101,1801.0,191,121,0,512088.8801628988,4596202.915558441,835.5499877929688,836.1,0.0,2.0,62.04,1.0675
200101,1801.0,191,121,0,512088.8801628988,4596202.915558441,833.4119877929687,836.1,2.0,4.276,62.39,1.0533
200101,1801.0,191,121,0,512088.8801628988,4596202.915558441,830.9789877929687,836.1,4.276,6.866,63.08,1.0444
200101,1801.0,191,121,0,512088.8801628988,4596202.915558441,828.2104877929687,836.1,6.866,9.813,64.03,1.0422
200101,1801.0,191,121,0,512088.8801628988,4596202.915558441,825.0604877929687,836.1,9.813,13.166,71.1,1.0457
200101,1801.0,191,121,0,512088.8801628988,4596202.915558441,821.4759877929688,836.1,13.166,16.982,161.4,1.0517
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,817.3969877929687,836.1,16.982,21.324,196.9,1.0553
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,812.7554877929688,836.1,21.324,26.265,197.6,1.0566
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,807.4739877929687,836.1,26.265,31.887,197.5,1.0561
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,801.4644877929687,836.1,31.887,38.284,196.2,1.0546
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,794.6264877929688,836.1,38.284,45.563,193.8,1.0524
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,786.8454877929687,836.1,45.563,53.846,189.9,1.0499
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,777.9914877929688,836.1,53.846,63.271,173.8,1.0471
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,767.9189877929688,836.1,63.271,73.991,129.3,1.044
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,756.4589877929687,836.1,73.991,86.191,128.5,1.0427
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,743.4139877929688,836.1,86.191,100.081,129.5,1.0428
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,728.5689877929688,836.1,100.081,115.881,133.2,1.0443
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,711.6789877929688,836.1,115.881,133.861,163.3,1.0477
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,692.4589877929687,836.1,133.861,154.321,177.5,1.0517
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,670.5889877929687,836.1,154.321,177.601,181.6,1.0565
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,645.7039877929687,836.1,177.601,204.091,182.8,1.0621
200101,1801.0,191,121,1,512088.8801628988,4596202.915558441,617.3839877929688,836.1,204.091,234.241,85.65,1.0689
200101,1802.0,191,121,0,512090.68419356865,4596163.764294607,835.5499877929688,836.7,0.0,2.0,57.83,1.0652
200101,1802.0,191,121,0,512090.68419356865,4596163.764294607,833.4119877929687,836.7,2.0,4.276,58.14,1.0508
200101,1802.0,191,121,0,512090.68419356865,4596163.764294607,830.9789877929687,836.7,4.276,6.866,58.69,1.0425
200101,1802.0,191,121,0,512090.68419356865,4596163.764294607,828.2104877929687,836.7,6.866,9.813,59.33,1.0418
200101,1802.0,191,121,0,512090.68419356865,4596163.764294607,825.0604877929687,836.7,9.813,13.166,84.76,1.0472
200101,1802.0,191,121,0,512090.68419356865,4596163.764294607,821.4759877929688,836.7,13.166,16.982,187.6,1.0534
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,817.3969877929687,836.7,16.982,21.324,209.0,1.0568
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,812.7554877929688,836.7,21.324,26.265,209.5,1.0579
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,807.4739877929687,836.7,26.265,31.887,209.1,1.0573
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,801.4644877929687,836.7,31.887,38.284,207.6,1.0556
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,794.6264877929688,836.7,38.284,45.563,205.1,1.0532
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,786.8454877929687,836.7,45.563,53.846,201.7,1.0504
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,777.9914877929688,836.7,53.846,63.271,175.4,1.0472
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,767.9189877929688,836.7,63.271,73.991,131.3,1.0441
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,756.4589877929687,836.7,73.991,86.191,131.1,1.0428
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,743.4139877929688,836.7,86.191,100.081,132.8,1.0428
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,728.5689877929688,836.7,100.081,115.881,138.3,1.0441
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,711.6789877929688,836.7,115.881,133.861,162.8,1.047
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,692.4589877929687,836.7,133.861,154.321,173.0,1.0516
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,670.5889877929687,836.7,154.321,177.601,176.9,1.0581
200101,1802.0,191,121,1,512090.68419356865,4596163.764294607,645.7039877929687,836.7,177.601,204.091,178.2,1.067
200101,1803.0,192,121,0,512092.04868148355,4596124.692964873,836.02001953125,837.0,0.0,2.0,55.27,1.0637
200101,1803.0,192,121,0,512092.04868148355,4596124.692964873,833.88201953125,837.0,2.0,4.276,55.62,1.0492
200101,1803.0,192,121,0,512092.04868148355,4596124.692964873,831.44901953125,837.0,4.276,6.866,56.22,1.0412
200101,1803.0,192,121,0,512092.04868148355,4596124.692964873,828.68051953125,837.0,6.866,9.813,56.85,1.0414
200101,1803.0,192,121,0,512092.04868148355,4596124.692964873,825.53051953125,837.0,9.813,13.166,92.82,1.0477
200101,1803.0,192,121,0,512092.04868148355,4596124.692964873,821.94601953125,837.0,13.166,16.982,196.3,1.0541
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,817.86701953125,837.0,16.982,21.324,218.3,1.0577
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,813.22551953125,837.0,21.324,26.265,219.0,1.0589
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,807.94401953125,837.0,26.265,31.887,218.6,1.0583
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,801.93451953125,837.0,31.887,38.284,217.1,1.0566
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,795.09651953125,837.0,38.284,45.563,214.4,1.0542
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,787.31551953125,837.0,45.563,53.846,211.0,1.0512
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,778.46151953125,837.0,53.846,63.271,189.9,1.0477
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,768.38901953125,837.0,63.271,73.991,125.0,1.0437
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,756.92901953125,837.0,73.991,86.191,125.0,1.042
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,743.88401953125,837.0,86.191,100.081,126.5,1.042
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,729.03901953125,837.0,100.081,115.881,131.2,1.0436
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,712.14901953125,837.0,115.881,133.861,172.1,1.0474
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,692.92901953125,837.0,133.861,154.321,179.0,1.0522
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,671.05901953125,837.0,154.321,177.601,181.8,1.0588
200101,1803.0,192,121,1,512092.04868148355,4596124.692964873,646.17401953125,837.0,177.601,204.091,182.6,1.0675
200101,1804.0,192,121,0,512093.0478943912,4596085.328434418,836.02001953125,837.0,0.0,2.0,53.21,1.0633
200101,1804.0,192,121,0,512093.0478943912,4596085.328434418,833.88201953125,837.0,2.0,4.276,53.51,1.0487
200101,1804.0,192,121,0,512093.0478943912,4596085.328434418,831.44901953125,837.0,4.276,6.866,54.05,1.0407
200101,1804.0,192,121,0,512093.0478943912,4596085.328434418,828.68051953125,837.0,6.866,9.813,54.61,1.0411
200101,1804.0,192,121,0,512093.0478943912,4596085.328434418,825.53051953125,837.0,9.813,13.166,93.08,1.0478
200101,1804.0,192,121,0,512093.0478943912,4596085.328434418,821.94601953125,837.0,13.166,16.982,196.7,1.0543
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,817.86701953125,837.0,16.982,21.324,221.9,1.058
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,813.22551953125,837.0,21.324,26.265,222.7,1.0594
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,807.94401953125,837.0,26.265,31.887,222.7,1.059
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,801.93451953125,837.0,31.887,38.284,221.6,1.0574
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,795.09651953125,837.0,38.284,45.563,219.6,1.0551
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,787.31551953125,837.0,45.563,53.846,216.9,1.0522
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,778.46151953125,837.0,53.846,63.271,214.1,1.0485
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,768.38901953125,837.0,63.271,73.991,118.1,1.0437
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,756.92901953125,837.0,73.991,86.191,118.0,1.0414
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,743.88401953125,837.0,86.191,100.081,119.0,1.0413
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,729.03901953125,837.0,100.081,115.881,122.4,1.043
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,712.14901953125,837.0,115.881,133.861,159.8,1.047
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,692.92901953125,837.0,133.861,154.321,168.0,1.052
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,671.05901953125,837.0,154.321,177.601,170.9,1.0583
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,646.17401953125,837.0,177.601,204.091,171.9,1.0663
200101,1804.0,192,121,1,512093.0478943912,4596085.328434418,617.8540195312501,837.0,204.091,234.241,171.5,1.0758
200101,1805.0,192,121,0,512094.08231140114,4596045.839778117,836.02001953125,837.0,0.0,2.0,54.66,1.0651
200101,1805.0,192,121,0,512094.08231140114,4596045.839778117,833.88201953125,837.0,2.0,4.276,54.9,1.0506
200101,1805.0,192,121,0,512094.08231140114,4596045.839778117,831.44901953125,837.0,4.276,6.866,55.35,1.0421
200101,1805.0,192,121,0,512094.08231140114,4596045.839778117,828.68051953125,837.0,6.866,9.813,55.9,1.0414
200101,1805.0,192,121,0,512094.08231140114,4596045.839778117,825.53051953125,837.0,9.813,13.166,79.21,1.0468
200101,1805.0,192,121,0,512094.08231140114,4596045.839778117,821.94601953125,837.0,13.166,16.982,182.7,1.0533
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,817.86701953125,837.0,16.982,21.324,211.1,1.057
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,813.22551953125,837.0,21.324,26.265,211.7,1.0584
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,807.94401953125,837.0,26.265,31.887,211.4,1.058
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,801.93451953125,837.0,31.887,38.284,210.4,1.0564
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,795.09651953125,837.0,38.284,45.563,208.6,1.0542
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,787.31551953125,837.0,45.563,53.846,206.2,1.0517
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,778.46151953125,837.0,53.846,63.271,203.9,1.0487
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,768.38901953125,837.0,63.271,73.991,130.9,1.045
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,756.92901953125,837.0,73.991,86.191,127.6,1.0432
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,743.88401953125,837.0,86.191,100.081,128.1,1.0429
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,729.03901953125,837.0,100.081,115.881,130.4,1.0435
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,712.14901953125,837.0,115.881,133.861,134.6,1.0451
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,692.92901953125,837.0,133.861,154.321,138.6,1.0484
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,671.05901953125,837.0,154.321,177.601,141.2,1.0541
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,646.17401953125,837.0,177.601,204.091,142.3,1.0623
200101,1805.0,192,121,1,512094.08231140114,4596045.839778117,617.8540195312501,837.0,204.091,234.241,142.0,1.0727
200101,1806.0,193,121,0,512095.39435259235,4596006.45391628,836.0999755859375,837.1,0.0,2.0,53.51,1.0647
200101,1806.0,193,121,0,512095.39435259235,4596006.45391628,833.9619755859375,837.1,2.0,4.276,53.76,1.0502
200101,1806.0,193,121,0,512095.39435259235,4596006.45391628,831.5289755859375,837.1,4.276,6.866,54.21,1.0418
200101,1806.0,193,121,0,512095.39435259235,4596006.45391628,828.7604755859375,837.1,6.866,9.813,54.74,1.0412
200101,1806.0,193,121,0,512095.39435259235,4596006.45391628,825.6104755859375,837.1,9.813,13.166,79.45,1.0467
200101,1806.0,193,121,0,512095.39435259235,4596006.45391628,822.0259755859375,837.1,13.166,16.982,174.3,1.0531
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,817.9469755859375,837.1,16.982,21.324,208.3,1.0568
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,813.3054755859375,837.1,21.324,26.265,208.5,1.0581
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,808.0239755859375,837.1,26.265,31.887,207.8,1.0577
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,802.0144755859375,837.1,31.887,38.284,206.1,1.0562
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,795.1764755859375,837.1,38.284,45.563,203.4,1.0541
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,787.3954755859374,837.1,45.563,53.846,199.9,1.0517
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,778.5414755859375,837.1,53.846,63.271,195.9,1.0493
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,768.4689755859375,837.1,63.271,73.991,161.6,1.0464
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,757.0089755859375,837.1,73.991,86.191,123.7,1.0439
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,743.9639755859375,837.1,86.191,100.081,124.0,1.0431
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,729.1189755859375,837.1,100.081,115.881,125.1,1.0434
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,712.2289755859375,837.1,115.881,133.861,126.5,1.0447
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,693.0089755859375,837.1,133.861,154.321,127.5,1.0473
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,671.1389755859375,837.1,154.321,177.601,127.7,1.052
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,646.2539755859375,837.1,177.601,204.091,126.7,1.0592
200101,1806.0,193,121,1,512095.39435259235,4596006.45391628,617.9339755859376,837.1,204.091,234.241,84.67,1.0689
200101,1807.0,193,121,0,512096.9800511498,4595967.295889448,836.0999755859375,837.0,0.0,2.0,50.27,1.0632
200101,1807.0,193,121,0,512096.9800511498,4595967.295889448,833.9619755859375,837.0,2.0,4.276,50.54,1.0486
200101,1807.0,193,121,0,512096.9800511498,4595967.295889448,831.5289755859375,837.0,4.276,6.866,51.01,1.0405
200101,1807.0,193,121,0,512096.9800511498,4595967.295889448,828.7604755859375,837.0,6.866,9.813,51.51,1.0407
200101,1807.0,193,121,0,512096.9800511498,4595967.295889448,825.6104755859375,837.0,9.813,13.166,90.54,1.0473
200101,1807.0,193,121,0,512096.9800511498,4595967.295889448,822.0259755859375,837.0,13.166,16.982,163.5,1.0537
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,817.9469755859375,837.0,16.982,21.324,218.8,1.0577
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,813.3054755859375,837.0,21.324,26.265,219.7,1.0593
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,808.0239755859375,837.0,26.265,31.887,220.0,1.0592
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,802.0144755859375,837.0,31.887,38.284,219.5,1.0579
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,795.1764755859375,837.0,38.284,45.563,218.2,1.0559
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,787.3954755859374,837.0,45.563,53.846,216.3,1.0534
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,778.5414755859375,837.0,53.846,63.271,214.2,1.0504
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,768.4689755859375,837.0,63.271,73.991,150.7,1.0464
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,757.0089755859375,837.0,73.991,86.191,106.6,1.0426
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,743.9639755859375,837.0,86.191,100.081,107.5,1.0415
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,729.1189755859375,837.0,100.081,115.881,110.0,1.042
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,712.2289755859375,837.0,115.881,133.861,113.7,1.0439
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,693.0089755859375,837.0,133.861,154.321,116.0,1.0477
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,671.1389755859375,837.0,154.321,177.601,116.6,1.0541
200101,1807.0,193,121,1,512096.9800511498,4595967.295889448,646.2539755859375,837.0,177.601,204.091,115.5,1.0636
200101,1808.0,194,121,0,512098.64378730796,4595928.1402691705,836.1599731445312,837.0,0.0,2.0,50.17,1.0628
200101,1808.0,194,121,0,512098.64378730796,4595928.1402691705,834.0219731445312,837.0,2.0,4.276,50.48,1.0482
200101,1808.0,194,121,0,512098.64378730796,4595928.1402691705,831.5889731445312,837.0,4.276,6.866,51.05,1.0402
200101,1808.0,194,121,0,512098.64378730796,4595928.1402691705,828.8204731445312,837.0,6.866,9.813,51.64,1.0406
200101,1808.0,194,121,0,512098.64378730796,4595928.1402691705,825.6704731445312,837.0,9.813,13.166,90.95,1.0473
200101,1808.0,194,121,0,512098.64378730796,4595928.1402691705,822.0859731445313,837.0,13.166,16.982,158.3,1.0536
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,818.0069731445312,837.0,16.982,21.324,216.5,1.0575
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,813.3654731445313,837.0,21.324,26.265,217.9,1.0591
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,808.0839731445312,837.0,26.265,31.887,218.6,1.059
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,802.0744731445312,837.0,31.887,38.284,218.4,1.0577
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,795.2364731445313,837.0,38.284,45.563,217.3,1.0557
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,787.4554731445312,837.0,45.563,53.846,215.5,1.0533
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,778.6014731445313,837.0,53.846,63.271,213.3,1.0501
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,768.5289731445313,837.0,63.271,73.991,148.0,1.0457
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,757.0689731445312,837.0,73.991,86.191,93.99,1.0413
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,744.0239731445313,837.0,86.191,100.081,94.49,1.0401
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,729.1789731445313,837.0,100.081,115.881,97.01,1.041
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,712.2889731445313,837.0,115.881,133.861,106.4,1.0435
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,693.0689731445312,837.0,133.861,154.321,109.1,1.0475
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,671.1989731445312,837.0,154.321,177.601,109.9,1.0539
200101,1808.0,194,121,1,512098.64378730796,4595928.1402691705,646.3139731445312,837.0,177.601,204.091,108.5,1.0634
200101,1809.0,201,121,0,512123.32930375513,4595170.762375191,837.3300170898438,838.4,0.0,2.0,69.58,1.0679
200101,1809.0,201,121,0,512123.32930375513,4595170.762375191,835.1920170898437,838.4,2.0,4.276,69.77,1.0536
200101,1809.0,201,121,0,512123.32930375513,4595170.762375191,832.7590170898437,838.4,4.276,6.866,70.14,1.0444
200101,1809.0,201,121,0,512123.32930375513,4595170.762375191,829.9905170898437,838.4,6.866,9.813,70.64,1.042
200101,1809.0,201,121,0,512123.32930375513,4595170.762375191,826.8405170898437,838.4,9.813,13.166,71.35,1.0455
200101,1809.0,201,121,0,512123.32930375513,4595170.762375191,823.2560170898438,838.4,13.166,16.982,191.0,1.0524
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,819.1770170898437,838.4,16.982,21.324,220.3,1.0566
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,814.5355170898438,838.4,21.324,26.265,221.8,1.0584
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,809.2540170898437,838.4,26.265,31.887,223.1,1.0583
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,803.2445170898437,838.4,31.887,38.284,224.0,1.057
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,796.4065170898438,838.4,38.284,45.563,224.3,1.0546
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,788.6255170898437,838.4,45.563,53.846,223.8,1.0509
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,779.7715170898438,838.4,53.846,63.271,158.1,1.0452
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,769.6990170898438,838.4,63.271,73.991,67.82,1.0375
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,758.2390170898437,838.4,73.991,86.191,67.44,1.0348
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,745.1940170898438,838.4,86.191,100.081,67.55,1.0351
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,730.3490170898438,838.4,100.081,115.881,68.04,1.0393
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,713.4590170898438,838.4,115.881,133.861,192.6,1.05
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,694.2390170898437,838.4,133.861,154.321,192.7,1.0588
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,672.3690170898437,838.4,154.321,177.601,192.2,1.0672
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,647.4840170898437,838.4,177.601,204.091,191.2,1.0759
200101,1809.0,201,121,1,512123.32930375513,4595170.762375191,619.1640170898438,838.4,204.091,234.241,190.3,1.0853
200101,1810.0,201,121,0,512124.63351371366,4595133.09767534,837.3300170898438,838.4,0.0,2.0,70.32,1.0676
200101,1810.0,201,121,0,512124.63351371366,4595133.09767534,835.1920170898437,838.4,2.0,4.276,70.43,1.0533
200101,1810.0,201,121,0,512124.63351371366,4595133.09767534,832.7590170898437,838.4,4.276,6.866,70.65,1.0443
200101,1810.0,201,121,0,512124.63351371366,4595133.09767534,829.9905170898437,838.4,6.866,9.813,70.96,1.0421
200101,1810.0,201,121,0,512124.63351371366,4595133.09767534,826.8405170898437,838.4,9.813,13.166,71.35,1.0458
200101,1810.0,201,121,0,512124.63351371366,4595133.09767534,823.2560170898438,838.4,13.166,16.982,193.3,1.0529
200101,1810.0,201,121,1,512124.63351371366,4595133.09767534,819.1770170898437,838.4,16.982,21.324,219.7,1.0571
200101,1810.0,201,121,1,512124.63351371366,4595133.09767534,814.5355170898438,838.4,21.324,26.265,221.2,1.0588
200101,1810.0,201,121,1,512124.63351371366,4595133.09767534,809.2540170898437,838.4,26.265,31.887,222.6,1.0586
200101,1810.0,201,121,1,512124.63351371366,4595133.09767534,803.2445170898437,838.4,31.887,38.284,223.7,1.0567
200101,1810.0,201,121,1,512124.63351371366,4595133.09767534,796.4065170898438,838.4,38.284,45.563,224.3,1.0534
200101,1810.0,201,121,1,512124.63351371366,4595133.09767534,788.6255170898437,838.4,45.563,53.846,224.4,1.0482
