WELL_INFO_ID,row,col,layer,x,y,z,GROUND_SURFACE_ELEVATION_m,TOP_DEPTH_m,BOT_DEPTH_m,tex
17120,189,62,0,506190.83839947195,4596422.715132296,904.3280244140625,927.229032,3.048,6.096,Sand
17120,189,62,0,506190.83839947195,4596422.715132296,898.2320244140625,927.229032,6.096,15.24,Mixed_Coarse
17120,189,62,1,506190.83839947195,4596422.715132296,887.5640244140625,927.229032,15.24,27.432,Mixed_Coarse
17120,189,62,1,506190.83839947195,4596422.715132296,873.8480244140625,927.229032,27.432,42.672,Mixed_Fine
17120,189,62,1,506190.83839947195,4596422.715132296,861.6560244140625,927.229032,42.672,51.816,Mixed_Fine
17122,302,156,0,515652.17474076204,4585068.344092166,923.50801953125,920.078424,0.0,1.524,Mixed_Fine
17122,302,156,0,515652.17474076204,4585068.344092166,914.36401953125,920.078424,1.524,18.288,Fine
17122,302,156,1,515652.17474076204,4585068.344092166,893.79001953125,920.078424,18.288,42.672,Fine
17127,222,187,0,518711.98216668563,4593045.132659265,976.6459829101562,974.91804,0.0,3.048,Mixed_Fine
17127,222,187,0,518711.98216668563,4593045.132659265,973.5979829101562,974.91804,3.048,6.096,Mixed_Fine
17127,222,187,0,518711.98216668563,4593045.132659265,970.5499829101562,974.91804,6.096,9.144,Sand
17127,222,187,0,518711.98216668563,4593045.132659265,966.8923829101562,974.91804,9.144,13.4112,Sand
17127,222,187,0,518711.98216668563,4593045.132659265,964.3015829101563,974.91804,13.4112,14.3256,Sand
17127,222,187,1,518711.98216668563,4593045.132659265,962.6251829101562,974.91804,14.3256,16.764,Mixed_Fine
17127,222,187,1,518711.98216668563,4593045.132659265,960.3391829101563,974.91804,16.764,18.8976,Sand
17127,222,187,1,518711.98216668563,4593045.132659265,957.1387829101562,974.91804,20.7264,21.336,Sand
17127,222,187,1,518711.98216668563,4593045.132659265,955.6147829101562,974.91804,21.336,23.7744,Mixed_Fine
17127,222,187,1,518711.98216668563,4593045.132659265,953.7859829101562,974.91804,23.7744,24.9936,Sand
17127,222,187,1,518711.98216668563,4593045.132659265,950.8903829101563,974.91804,24.9936,29.5656,Sand
17127,222,187,1,518711.98216668563,4593045.132659265,947.3851829101562,974.91804,29.5656,32.004,Sand
17127,222,187,1,518711.98216668563,4593045.132659265,945.0991829101563,974.91804,32.004,34.1376,Sand
17127,222,187,1,518711.98216668563,4593045.132659265,942.8131829101562,974.91804,34.1376,36.576,Mixed_Coarse
17137,271,78,0,507850.1987990242,4588205.480205929,941.6335975585938,942.48732,0.3048,3.048,Very_Coarse
17137,271,78,0,507850.1987990242,4588205.480205929,940.1095975585938,942.48732,3.048,3.3528,Sand
17137,271,78,0,507850.1987990242,4588205.480205929,939.1951975585938,942.48732,3.3528,4.8768,Very_Coarse
17137,271,78,0,507850.1987990242,4588205.480205929,937.9759975585938,942.48732,4.8768,5.7912,Very_Coarse
17137,271,78,0,507850.1987990242,4588205.480205929,936.6043975585937,942.48732,5.7912,7.62,Mixed_Coarse
17137,271,78,0,507850.1987990242,4588205.480205929,935.0803975585937,942.48732,7.62,8.8392,Very_Coarse
17137,271,78,0,507850.1987990242,4588205.480205929,934.3183975585938,942.48732,8.8392,9.144,Sand
17141,154,77,0,507731.44387311337,4599913.4924605405,854.5911829101562,857.99676,0.0,3.6576,Mixed_Fine
17141,154,77,0,507731.44387311337,4599913.4924605405,851.3907829101563,857.99676,3.6576,6.4008,Mixed_Fine
17141,154,77,0,507731.44387311337,4599913.4924605405,849.2571829101563,857.99676,6.4008,7.9248,Mixed_Coarse
17141,154,77,0,507731.44387311337,4599913.4924605405,844.8375829101562,857.99676,7.9248,15.24,Mixed_Fine
17141,154,77,1,507731.44387311337,4599913.4924605405,839.5035829101563,857.99676,15.24,18.5928,Mixed_Fine
17141,154,77,1,507731.44387311337,4599913.4924605405,834.9315829101563,857.99676,18.5928,24.384,Mixed_Fine
17141,154,77,1,507731.44387311337,4599913.4924605405,830.8167829101562,857.99676,24.384,26.8224,Mixed_Coarse
17141,154,77,1,507731.44387311337,4599913.4924605405,828.9879829101562,857.99676,26.8224,28.0416,Very_Coarse
17141,154,77,1,507731.44387311337,4599913.4924605405,823.3491829101563,857.99676,28.0416,38.1,Very_Coarse
17141,154,77,1,507731.44387311337,4599913.4924605405,817.5579829101563,857.99676,38.1,39.624,Very_Coarse
17141,154,77,1,507731.44387311337,4599913.4924605405,815.2719829101562,857.99676,39.624,42.672,Very_Coarse
17141,154,77,1,507731.44387311337,4599913.4924605405,811.4619829101563,857.99676,42.672,47.244,Very_Coarse
17141,154,77,1,507731.44387311337,4599913.4924605405,808.4139829101563,857.99676,47.244,48.768,Very_Coarse
17148,107,142,0,514272.4123923897,4604574.820778063,876.32758046875,885.12396,0.0,0.3048,Mixed_Fine
17148,107,142,0,514272.4123923897,4604574.820778063,870.23158046875,885.12396,0.3048,12.192,Mixed_Fine
17148,107,142,0,514272.4123923897,4604574.820778063,863.52598046875,885.12396,12.192,13.716,Mixed_Fine
17148,107,142,1,514272.4123923897,4604574.820778063,859.71598046875,885.12396,13.716,19.812,Mixed_Fine
17148,107,142,1,514272.4123923897,4604574.820778063,852.85798046875,885.12396,19.812,27.432,Mixed_Coarse
17148,107,142,1,514272.4123923897,4604574.820778063,845.23798046875,885.12396,27.432,35.052,Mixed_Coarse
17151,302,126,0,512655.3678603663,4585067.546154708,860.817570703125,860.352864,0.0,0.3048,Mixed_Fine
17151,302,126,0,512655.3678603663,4585067.546154708,858.988770703125,860.352864,0.3048,3.6576,Mixed_Coarse
17151,302,126,0,512655.3678603663,4585067.546154708,856.093170703125,860.352864,3.6576,6.096,Mixed_Coarse
17151,302,126,0,512655.3678603663,4585067.546154708,852.892770703125,860.352864,6.096,10.0584,Mixed_Coarse
17151,302,126,0,512655.3678603663,4585067.546154708,850.149570703125,860.352864,10.0584,11.5824,Mixed_Coarse
17151,302,126,0,512655.3678603663,4585067.546154708,848.625570703125,860.352864,11.5824,13.1064,Mixed_Fine
17155,254,110,0,511070.12183379737,4589896.265016456,856.1160146484375,859.56648,0.0,3.048,Very_Coarse
17155,254,110,0,511070.12183379737,4589896.265016456,853.0680146484375,859.56648,3.048,6.096,Mixed_Coarse
17155,254,110,0,511070.12183379737,4589896.265016456,848.4960146484375,859.56648,6.096,12.192,Sand
17155,254,110,1,511070.12183379737,4589896.265016456,837.8280146484375,859.56648,12.192,27.432,Sand
17155,254,110,1,511070.12183379737,4589896.265016456,828.9888146484375,859.56648,27.432,29.8704,Sand
17157,320,147,0,514703.21748973394,4583274.352073502,875.63398046875,878.348256,0.0,12.192,Mixed_Coarse
17157,320,147,1,514703.21748973394,4583274.352073502,847.43998046875,878.348256,12.192,56.388,Mixed_Coarse
17166,271,78,0,507850.1987990242,4588205.480205929,941.7859975585937,942.48732,0.0,3.048,Very_Coarse
17166,271,78,0,507850.1987990242,4588205.480205929,938.7379975585937,942.48732,3.048,6.096,Mixed_Coarse
17166,271,78,0,507850.1987990242,4588205.480205929,935.6899975585937,942.48732,6.096,9.144,Mixed_Coarse
17166,271,78,0,507850.1987990242,4588205.480205929,931.1179975585937,942.48732,9.144,15.24,Mixed_Fine
17166,271,78,1,507850.1987990242,4588205.480205929,926.5459975585937,942.48732,15.24,18.288,Mixed_Fine
17169,59,44,0,504473.7522627029,4609422.681367525,832.0496,838.556616,0.0,6.4008,Mixed_Fine
17169,59,44,0,504473.7522627029,4609422.681367525,826.7156,838.556616,6.4008,10.668,Very_Coarse
17169,59,44,0,504473.7522627029,4609422.681367525,823.82,838.556616,10.668,12.192,Very_Coarse
17169,59,44,1,504473.7522627029,4609422.681367525,814.9808,838.556616,12.192,28.3464,Very_Coarse
17177,302,110,0,511034.8222040475,4585044.022175429,888.006029296875,887.236224,0.0,3.048,Mixed_Coarse
17177,302,110,0,511034.8222040475,4585044.022175429,883.434029296875,887.236224,3.048,9.144,Mixed_Coarse
17182,205,78,0,507787.2891102176,4594818.725475631,862.677229296875,867.768648,0.0,6.7056,Very_Coarse
17182,205,78,0,507787.2891102176,4594818.725475631,857.800429296875,867.768648,6.7056,9.7536,Mixed_Fine
17182,205,78,0,507787.2891102176,4594818.725475631,855.514429296875,867.768648,9.7536,11.2776,Very_Coarse
17182,205,78,0,507787.2891102176,4594818.725475631,852.009229296875,867.768648,11.2776,16.764,Mixed_Coarse
17182,205,78,1,507787.2891102176,4594818.725475631,848.046829296875,867.768648,16.764,19.2024,Mixed_Coarse
17190,123,29,0,502938.5813618992,4602963.650737464,879.9360219726562,881.57304,0.0,3.048,Mixed_Fine
17190,123,29,0,502938.5813618992,4602963.650737464,877.6500219726563,881.57304,3.048,4.572,Mixed_Fine
17190,123,29,0,502938.5813618992,4602963.650737464,876.4308219726563,881.57304,4.572,5.4864,Mixed_Fine
17190,123,29,0,502938.5813618992,4602963.650737464,875.3640219726562,881.57304,5.4864,6.7056,Mixed_Coarse
17190,123,29,0,502938.5813618992,4602963.650737464,874.2972219726563,881.57304,6.7056,7.62,Sand
17190,123,29,0,502938.5813618992,4602963.650737464,872.3160219726562,881.57304,7.62,10.668,Mixed_Fine
17190,123,29,0,502938.5813618992,4602963.650737464,870.3348219726563,881.57304,10.668,11.5824,Mixed_Coarse
17190,123,29,0,502938.5813618992,4602963.650737464,868.5060219726563,881.57304,11.5824,14.3256,Mixed_Coarse
17190,123,29,0,502938.5813618992,4602963.650737464,866.6772219726563,881.57304,14.3256,15.24,Mixed_Fine
17190,123,29,1,502938.5813618992,4602963.650737464,865.0008219726562,881.57304,15.24,17.6784,Mixed_Coarse
17190,123,29,1,502938.5813618992,4602963.650737464,863.3244219726563,881.57304,17.6784,18.5928,Mixed_Fine
17190,123,29,1,502938.5813618992,4602963.650737464,859.9716219726563,881.57304,18.5928,24.384,Mixed_Coarse
17190,123,29,1,502938.5813618992,4602963.650737464,856.4664219726562,881.57304,24.384,25.6032,Mixed_Fine
17190,123,29,1,502938.5813618992,4602963.650737464,853.4184219726562,881.57304,25.6032,30.48,Mixed_Coarse
17190,123,29,1,502938.5813618992,4602963.650737464,850.5228219726563,881.57304,30.48,31.3944,Mixed_Fine
17190,123,29,1,502938.5813618992,4602963.650737464,848.3892219726563,881.57304,31.3944,34.7472,Mixed_Coarse
17190,123,29,1,502938.5813618992,4602963.650737464,846.1032219726562,881.57304,34.7472,35.9664,Mixed_Fine
17190,123,29,1,502938.5813618992,4602963.650737464,844.2744219726562,881.57304,35.9664,38.4048,Mixed_Coarse
17194,254,94,0,509466.00749302073,4589882.736795983,872.6307755859375,877.500912,0.0,2.4384,Very_Coarse
17194,254,94,0,509466.00749302073,4589882.736795983,870.1923755859375,877.500912,2.4384,4.8768,Mixed_Coarse
17194,254,94,0,509466.00749302073,4589882.736795983,867.7539755859375,877.500912,4.8768,7.3152,Very_Coarse
17194,254,94,0,509466.00749302073,4589882.736795983,865.6203755859375,877.500912,7.3152,9.144,Sand
17194,254,94,0,509466.00749302073,4589882.736795983,864.4011755859375,877.500912,9.144,9.7536,Mixed_Coarse
17196,335,110,0,511058.30797045305,4581786.032178066,902.9675926757812,913.281384,0.0,7.9248,Mixed_Fine
17196,335,110,0,511058.30797045305,4581786.032178066,896.8715926757812,913.281384,7.9248,12.192,Very_Coarse
17196,335,110,1,511058.30797045305,4581786.032178066,883.1555926757812,913.281384,12.192,35.3568,Very_Coarse
17201,91,94,0,509411.71732051176,4606179.240861771,872.6660024414062,871.063536,0.0,3.048,Mixed_Fine
17201,91,94,0,509411.71732051176,4606179.240861771,869.6180024414062,871.063536,3.048,6.096,Sand
17201,91,94,0,509411.71732051176,4606179.240861771,866.5700024414062,871.063536,6.096,9.144,Sand
17201,91,94,0,509411.71732051176,4606179.240861771,863.5220024414062,871.063536,9.144,12.192,Sand
17201,91,94,0,509411.71732051176,4606179.240861771,860.4740024414062,871.063536,12.192,15.24,Mixed_Coarse
17201,91,94,1,509411.71732051176,4606179.240861771,855.9020024414062,871.063536,15.24,21.336,Mixed_Coarse
17201,91,94,1,509411.71732051176,4606179.240861771,846.7580024414062,871.063536,21.336,33.528,Mixed_Coarse
17201,91,94,1,509411.71732051176,4606179.240861771,833.0420024414062,871.063536,33.528,48.768,Mixed_Coarse
17201,91,94,1,509411.71732051176,4606179.240861771,822.3740024414062,871.063536,48.768,54.864,Mixed_Coarse
17201,91,94,1,509411.71732051176,4606179.240861771,817.8020024414062,871.063536,54.864,57.912,Mixed_Coarse
17201,91,94,1,509411.71732051176,4606179.240861771,806.3720024414063,871.063536,57.912,77.724,Very_Coarse
17202,254,110,0,511070.12183379737,4589896.265016456,857.3352146484375,859.56648,0.0,0.6096,Mixed_Fine
17202,254,110,0,511070.12183379737,4589896.265016456,851.2392146484375,859.56648,0.6096,12.192,Very_Coarse
17202,254,110,0,511070.12183379737,4589896.265016456,844.8384146484375,859.56648,12.192,13.4112,Mixed_Coarse
17202,254,110,1,511070.12183379737,4589896.265016456,841.0284146484375,859.56648,13.4112,19.812,Very_Coarse
17202,254,110,1,511070.12183379737,4589896.265016456,836.3040146484375,859.56648,19.812,22.86,Mixed_Coarse
17202,254,110,1,511070.12183379737,4589896.265016456,832.4940146484375,859.56648,22.86,27.432,Mixed_Coarse
17205,271,78,0,507850.1987990242,4588205.480205929,935.2327975585938,942.48732,0.0,16.1544,Mixed_Fine
17205,271,78,1,507850.1987990242,4588205.480205929,923.8027975585937,942.48732,16.1544,22.86,Very_Coarse
17207,188,78,0,507780.37036798423,4596469.980116027,857.2960073242187,860.855784,0.0,3.048,Mixed_Fine
17207,188,78,0,507780.37036798423,4596469.980116027,854.2480073242187,860.855784,3.048,6.096,Mixed_Coarse
17207,188,78,0,507780.37036798423,4596469.980116027,851.2000073242187,860.855784,6.096,9.144,Mixed_Coarse
17207,188,78,0,507780.37036798423,4596469.980116027,848.1520073242187,860.855784,9.144,12.192,Mixed_Coarse
17207,188,78,0,507780.37036798423,4596469.980116027,845.1040073242187,860.855784,12.192,15.24,Mixed_Coarse
17207,188,78,1,507780.37036798423,4596469.980116027,839.4652073242188,860.855784,15.24,23.4696,Mixed_Coarse
17214,75,142,0,514249.48474344506,4607811.551251247,843.488,846.121752,0.0,1.524,Mixed_Fine
17214,75,142,0,514249.48474344506,4607811.551251247,839.3732,846.121752,1.524,8.2296,Mixed_Fine
17214,75,142,0,514249.48474344506,4607811.551251247,834.9536,846.121752,8.2296,10.3632,Mixed_Coarse
17214,75,142,0,514249.48474344506,4607811.551251247,832.9724,846.121752,10.3632,12.192,Very_Coarse
17214,75,142,0,514249.48474344506,4607811.551251247,830.534,846.121752,12.192,15.24,Sand
17214,75,142,1,514249.48474344506,4607811.551251247,825.962,846.121752,15.24,21.336,Very_Coarse
17214,75,142,1,514249.48474344506,4607811.551251247,822.152,846.121752,21.336,22.86,Mixed_Fine
17214,75,142,1,514249.48474344506,4607811.551251247,820.0184,846.121752,22.86,25.6032,Sand
17214,75,142,1,514249.48474344506,4607811.551251247,816.818,846.121752,25.6032,29.2608,Sand
17214,75,142,1,514249.48474344506,4607811.551251247,813.77,846.121752,29.2608,31.6992,Sand
17216,302,143,0,514285.7429723587,4585076.568767307,979.805629296875,970.663032,0.0,9.4488,Mixed_Fine
17216,302,143,1,514285.7429723587,4585076.568767307,967.613629296875,970.663032,9.4488,24.384,Very_Coarse
17216,302,143,1,514285.7429723587,4585076.568767307,957.098029296875,970.663032,24.384,30.48,Very_Coarse
17219,188,78,0,507780.37036798423,4596469.980116027,858.5152073242187,860.855784,0.0,0.6096,Very_Coarse
17219,188,78,0,507780.37036798423,4596469.980116027,852.4192073242187,860.855784,0.6096,12.192,Very_Coarse
17219,188,78,1,507780.37036798423,4596469.980116027,840.6844073242188,860.855784,12.192,24.0792,Mixed_Fine
17219,188,78,1,507780.37036798423,4596469.980116027,833.9788073242188,860.855784,24.0792,25.6032,Mixed_Coarse
17219,188,78,1,507780.37036798423,4596469.980116027,830.1688073242187,860.855784,25.6032,31.6992,Mixed_Fine
17219,188,78,1,507780.37036798423,4596469.980116027,826.6636073242188,860.855784,31.6992,32.6136,Mixed_Coarse
17219,188,78,1,507780.37036798423,4596469.980116027,823.1584073242187,860.855784,32.6136,38.7096,Mixed_Fine
17219,188,78,1,507780.37036798423,4596469.980116027,818.1292073242188,860.855784,38.7096,42.672,Mixed_Fine
17230,270,110,0,511043.13159614685,4588249.262003998,853.915170703125,855.323664,0.0,0.6096,Mixed_Fine
17230,270,110,0,511043.13159614685,4588249.262003998,851.171970703125,855.323664,0.6096,5.4864,Mixed_Fine
17230,270,110,0,511043.13159614685,4588249.262003998,848.123970703125,855.323664,5.4864,6.7056,Mixed_Coarse
17230,270,110,0,511043.13159614685,4588249.262003998,846.142770703125,855.323664,6.7056,9.4488,Mixed_Fine
17230,270,110,0,511043.13159614685,4588249.262003998,843.399570703125,855.323664,9.4488,12.192,Mixed_Coarse
17230,270,110,0,511043.13159614685,4588249.262003998,839.741970703125,855.323664,12.192,16.764,Mixed_Fine
17230,270,110,1,511043.13159614685,4588249.262003998,835.931970703125,855.323664,16.764,19.812,Mixed_Fine
17230,270,110,1,511043.13159614685,4588249.262003998,833.950770703125,855.323664,19.812,20.7264,Mixed_Coarse
17230,270,110,1,511043.13159614685,4588249.262003998,832.426770703125,855.323664,20.7264,22.86,Mixed_Fine
17232,156,78,0,507796.85240764165,4599696.72870344,854.3160268554687,857.853504,0.0,3.048,Mixed_Fine
17232,156,78,0,507796.85240764165,4599696.72870344,851.2680268554687,857.853504,3.048,6.096,Mixed_Coarse
17232,156,78,0,507796.85240764165,4599696.72870344,848.2200268554687,857.853504,6.096,9.144,Mixed_Fine
17232,156,78,0,507796.85240764165,4599696.72870344,843.6480268554687,857.853504,9.144,15.24,Mixed_Fine
17232,156,78,1,507796.85240764165,4599696.72870344,837.5520268554687,857.853504,15.24,21.336,Very_Coarse
17232,156,78,1,507796.85240764165,4599696.72870344,833.1324268554688,857.853504,21.336,24.0792,Very_Coarse
17233,189,62,0,506190.83839947195,4596422.715132296,902.4992244140625,927.229032,0.0,12.8016,Mixed_Coarse
17233,189,62,1,506190.83839947195,4596422.715132296,889.5452244140625,927.229032,12.8016,25.908,Very_Coarse
17233,189,62,1,506190.83839947195,4596422.715132296,880.7060244140625,927.229032,25.908,30.48,Very_Coarse
17233,189,62,1,506190.83839947195,4596422.715132296,877.6580244140625,927.229032,30.48,32.004,Mixed_Fine
17233,189,62,1,506190.83839947195,4596422.715132296,874.6100244140625,927.229032,32.004,36.576,Mixed_Coarse
17233,189,62,1,506190.83839947195,4596422.715132296,871.5620244140625,927.229032,36.576,38.1,Mixed_Fine
17233,189,62,1,506190.83839947195,4596422.715132296,870.4952244140625,927.229032,38.1,38.7096,Mixed_Fine
17233,189,62,1,506190.83839947195,4596422.715132296,869.8856244140625,927.229032,38.7096,39.3192,Mixed_Fine
17233,189,62,1,506190.83839947195,4596422.715132296,869.2760244140625,927.229032,39.3192,39.9288,Mixed_Coarse
17233,189,62,1,506190.83839947195,4596422.715132296,867.2948244140625,927.229032,39.9288,43.2816,Mixed_Fine
17233,189,62,1,506190.83839947195,4596422.715132296,863.7896244140625,927.229032,43.2816,46.9392,Mixed_Fine
17233,189,62,1,506190.83839947195,4596422.715132296,857.9984244140625,927.229032,46.9392,54.864,Mixed_Coarse
17233,189,62,1,506190.83839947195,4596422.715132296,851.2928244140625,927.229032,54.864,60.3504,Sand
17233,189,62,1,506190.83839947195,4596422.715132296,847.9400244140625,927.229032,60.3504,61.5696,Sand
17233,189,62,1,506190.83839947195,4596422.715132296,847.1780244140625,927.229032,61.5696,61.8744,Mixed_Fine
17233,189,62,1,506190.83839947195,4596422.715132296,843.6728244140625,927.229032,61.8744,68.58,Very_Coarse
17233,189,62,1,506190.83839947195,4596422.715132296,839.5580244140625,927.229032,68.58,70.104,Mixed_Coarse
17233,189,62,1,506190.83839947195,4596422.715132296,836.8148244140625,927.229032,70.104,74.0664,Mixed_Fine
17234,123,13,0,501328.29038746073,4602983.625960674,931.018029296875,934.199808,0.0,1.524,Mixed_Coarse
17234,123,13,0,501328.29038746073,4602983.625960674,921.874029296875,934.199808,1.524,18.288,Mixed_Fine
17234,123,13,1,501328.29038746073,4602983.625960674,912.730029296875,934.199808,18.288,19.812,Mixed_Coarse
17234,123,13,1,501328.29038746073,4602983.625960674,910.444029296875,934.199808,19.812,22.86,Mixed_Fine
17234,123,13,1,501328.29038746073,4602983.625960674,907.396029296875,934.199808,22.86,25.908,Mixed_Coarse
17245,43,94,0,509406.66508986143,4610980.480155117,921.6860219726562,926.122608,0.0,3.048,Mixed_Coarse
17245,43,94,0,509406.66508986143,4610980.480155117,917.8760219726563,926.122608,3.048,7.62,Mixed_Coarse
17245,43,94,0,509406.66508986143,4610980.480155117,912.5420219726562,926.122608,7.62,13.716,Sand
17245,43,94,1,509406.66508986143,4610980.480155117,907.2080219726563,926.122608,13.716,18.288,Mixed_Fine
17245,43,94,1,509406.66508986143,4610980.480155117,902.7884219726562,926.122608,18.288,22.5552,Mixed_Fine
17245,43,94,1,509406.66508986143,4610980.480155117,900.0452219726562,926.122608,22.5552,23.7744,Very_Coarse
17245,43,94,1,509406.66508986143,4610980.480155117,850.3628219726562,926.122608,23.7744,121.92,Very_Coarse
17257,271,78,0,507850.1987990242,4588205.480205929,941.4811975585937,942.48732,0.3048,3.3528,Very_Coarse
17257,271,78,0,507850.1987990242,4588205.480205929,938.8903975585938,942.48732,3.3528,5.4864,Very_Coarse
17261,335,110,0,511058.30797045305,4581786.032178066,906.6251926757812,913.281384,0.0,0.6096,Mixed_Fine
17261,335,110,0,511058.30797045305,4581786.032178066,900.9863926757813,913.281384,0.6096,11.2776,Very_Coarse
17261,335,110,1,511058.30797045305,4581786.032178066,883.0031926757813,913.281384,11.2776,36.576,Very_Coarse
17261,335,110,1,511058.30797045305,4581786.032178066,863.4959926757813,913.281384,36.576,50.292,Very_Coarse
17261,335,110,1,511058.30797045305,4581786.032178066,850.3895926757813,913.281384,50.292,62.7888,Very_Coarse
17272,74,78,0,507781.16903959814,4607833.45319231,819.923190234375,831.104256,0.0,2.1336,Mixed_Fine
17272,74,78,0,507781.16903959814,4607833.45319231,817.484790234375,831.104256,2.1336,4.8768,Mixed_Coarse
17272,74,78,0,507781.16903959814,4607833.45319231,815.808390234375,831.104256,4.8768,5.4864,Mixed_Fine
17272,74,78,0,507781.16903959814,4607833.45319231,809.102790234375,831.104256,5.4864,18.288,Mixed_Coarse
17272,74,78,1,507781.16903959814,4607833.45319231,801.939990234375,831.104256,18.288,19.812,Mixed_Fine
17272,74,78,1,507781.16903959814,4607833.45319231,799.653990234375,831.104256,19.812,22.86,Mixed_Coarse
17272,74,78,1,507781.16903959814,4607833.45319231,797.672790234375,831.104256,22.86,23.7744,Mixed_Fine
17272,74,78,1,507781.16903959814,4607833.45319231,793.862790234375,831.104256,23.7744,30.48,Mixed_Coarse
17275,335,155,0,515571.7903371577,4581820.596083243,986.1380219726562,1016.78232,0.0,9.144,Mixed_Fine
17275,335,155,0,515571.7903371577,4581820.596083243,979.7372219726562,1016.78232,9.144,12.8016,Very_Coarse
17275,335,155,1,515571.7903371577,4581820.596083243,968.3072219726563,1016.78232,13.1064,31.6992,Very_Coarse
17275,335,155,1,515571.7903371577,4581820.596083243,936.7604219726562,1016.78232,31.6992,76.2,Very_Coarse
17284,302,156,0,515652.17474076204,4585068.344092166,924.11761953125,920.078424,0.0,0.3048,Mixed_Fine
17284,302,156,0,515652.17474076204,4585068.344092166,921.22201953125,920.078424,0.3048,5.7912,Sand
17284,302,156,0,515652.17474076204,4585068.344092166,917.56441953125,920.078424,5.7912,7.62,Sand
17284,302,156,0,515652.17474076204,4585068.344092166,913.44961953125,920.078424,7.62,14.0208,Fine
17284,302,156,1,515652.17474076204,4585068.344092166,903.84841953125,920.078424,14.0208,26.8224,Fine
17284,302,156,1,515652.17474076204,4585068.344092166,896.68561953125,920.078424,26.8224,28.3464,Fine
17284,302,156,1,515652.17474076204,4585068.344092166,894.85681953125,920.078424,28.3464,30.48,Fine
17302,319,110,0,511038.608374743,4583420.267364215,867.0268146484375,878.61648,4.8768,15.8496,Mixed_Coarse
17302,319,110,1,511038.608374743,4583420.267364215,861.3880146484375,878.61648,15.8496,16.1544,Mixed_Coarse
17302,319,110,1,511038.608374743,4583420.267364215,858.6448146484375,878.61648,16.1544,21.336,Very_Coarse
17308,189,62,0,506190.83839947195,4596422.715132296,904.3280244140625,927.229032,0.0,9.144,Mixed_Coarse
17308,189,62,0,506190.83839947195,4596422.715132296,897.7748244140626,927.229032,9.144,13.1064,Mixed_Fine
17308,189,62,0,506190.83839947195,4596422.715132296,894.7268244140625,927.229032,13.1064,15.24,Mixed_Coarse
17308,189,62,1,506190.83839947195,4596422.715132296,892.1360244140625,927.229032,15.24,18.288,Mixed_Coarse
17308,189,62,1,506190.83839947195,4596422.715132296,889.0880244140625,927.229032,18.288,21.336,Mixed_Coarse
17308,189,62,1,506190.83839947195,4596422.715132296,886.0400244140625,927.229032,21.336,24.384,Mixed_Fine
17308,189,62,1,506190.83839947195,4596422.715132296,881.4680244140625,927.229032,24.384,30.48,Mixed_Coarse
17309,123,143,0,514288.4059690814,4602946.05986211,839.82238046875,842.936592,0.0,7.3152,Mixed_Fine
17309,123,143,0,514288.4059690814,4602946.05986211,829.45918046875,842.936592,7.3152,20.7264,Mixed_Coarse
17309,123,143,1,514288.4059690814,4602946.05986211,821.99158046875,842.936592,20.7264,22.2504,Mixed_Coarse
17309,123,143,1,514288.4059690814,4602946.05986211,818.33398046875,842.936592,22.2504,28.0416,Mixed_Fine
17309,123,143,1,514288.4059690814,4602946.05986211,814.52398046875,842.936592,28.0416,29.8704,Mixed_Coarse
17309,123,143,1,514288.4059690814,4602946.05986211,812.39038046875,842.936592,29.8704,32.3088,Mixed_Coarse
17309,123,143,1,514288.4059690814,4602946.05986211,808.12318046875,842.936592,32.3088,38.4048,Mixed_Fine
17309,123,143,1,514288.4059690814,4602946.05986211,801.72238046875,842.936592,38.4048,45.1104,Mixed_Fine
17309,123,143,1,514288.4059690814,4602946.05986211,797.91238046875,842.936592,45.1104,46.0248,Mixed_Coarse
17309,123,143,1,514288.4059690814,4602946.05986211,795.62638046875,842.936592,46.0248,49.6824,Mixed_Fine
17309,123,143,1,514288.4059690814,4602946.05986211,793.49278046875,842.936592,49.6824,50.292,Very_Coarse
17309,123,143,1,514288.4059690814,4602946.05986211,792.73078046875,842.936592,50.292,51.2064,Mixed_Coarse
