"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy","Date"
19,341,93968.25,0,73680.2969,0,828864.875,0,950103.9375,1946617.375,471105.8438,0,0,42671.1562,0,0,1437231.25,1951008.25,-4390.875,-0.23,2019-02-19
20,341,69754.5,0,73680.2969,0,828864.875,0,937377,1909676.75,447715.0312,0,0,43673.3711,0,0,1423534.5,1914922.875,-5246.125,-0.27,2019-02-20
21,341,73583.6797,0,73680.2969,0,828864.875,0,912068.875,1888197.75,429807.625,0,0,44729.6445,0,0,1419217.625,1893754.875,-5557.125,-0.29,2019-02-21
22,341,83638.0625,0,73680.2969,0,828864.875,0,885319.9375,1871503.25,414338.9062,0,0,45817.5859,0,0,1417516,1877672.5,-6169.25,-0.33,2019-02-22
23,341,72156.1406,0,73680.2969,0,828864.875,0,874721.125,1849422.5,402146.0312,0,0,46838.2031,0,0,1408204.5,1857188.75,-7766.25,-0.42,2019-02-23
24,341,53994.3789,0,73680.2969,0,828864.875,0,873944.6875,1830484.25,393588,0,0,47703.8008,0,0,1397033,1838324.75,-7840.5,-0.43,2019-02-24
25,341,204.8175,0,73680.2969,0,828864.875,0,1150670,2053420,691341.0625,0,0,48900.832,0,0,1308091.375,2048333.25,5086.75,0.25,2019-02-25
26,341,73.441,0,73680.2969,0,828864.875,0,1444379.375,2346998,985474.5625,0,0,50188.8086,0,0,1311362.125,2347025.5,-27.5,0,2019-02-26
27,341,46.9527,0,73680.2969,0,828864.875,0,2003578.25,2906170.5,1502871.25,0,0,63835.6562,0,0,1337510.5,2904217.5,1953,0.07,2019-02-27
28,341,22356.0391,0,73680.2969,0,828864.875,0,1599703.875,2524605,862479.6875,0,0,63433.6445,0,0,1598966.125,2524879.5,-274.5,-0.01,2019-02-28
1,342,429479.5312,0,73680.2969,0,19756.125,0,1272814.625,1795730.5,113961.9766,0,0,20486.916,0,0,1664385.375,1798834.25,-3103.75,-0.17,2019-03-01
2,342,471939.8438,0,73680.2969,0,19756.125,0,1125417.375,1690793.625,64203.8164,0,0,19729.332,0,0,1612557.125,1696490.25,-5696.625,-0.34,2019-03-02
3,342,443122,0,73680.2969,0,19756.125,0,1071305,1607863.5,48045.3633,0,0,19098.1133,0,0,1544761.5,1611905,-4041.5,-0.25,2019-03-03
4,342,400021.3125,0,73680.2969,0,19756.125,0,1047838.75,1541296.5,40855.4336,0,0,18579.1602,0,0,1488130.125,1547564.75,-6268.25,-0.41,2019-03-04
5,342,360111.125,0,73680.2969,0,19756.125,0,1039498.6875,1493046.25,36616.3008,0,0,18126.4785,0,0,1442923.875,1497666.625,-4620.375,-0.31,2019-03-05
6,342,176177.8594,0,73680.2969,0,19756.125,0,1280627.125,1550241.375,186515.0781,0,0,17731.377,0,0,1341258.75,1545505.25,4736.125,0.31,2019-03-06
7,342,161220.6719,0,73680.2969,0,19756.125,0,1197656.5,1452313.625,46701.793,0,0,17382.0742,0,0,1395349.375,1459433.25,-7119.625,-0.49,2019-03-07
8,342,275115.2188,0,73680.2969,0,19756.125,0,1093982.25,1462533.875,30510.166,0,0,17076.3438,0,0,1419051,1466637.5,-4103.625,-0.28,2019-03-08
9,342,307412.7812,0,73680.2969,0,19756.125,0,1043256.25,1444105.5,28827.1094,0,0,16798.4121,0,0,1402182.5,1447808,-3702.5,-0.26,2019-03-09
10,342,307462.0938,0,73680.2969,0,19756.125,0,1017051.875,1417950.375,27350.7383,0,0,16545.2344,0,0,1377283,1421179,-3228.625,-0.23,2019-03-10
11,342,319271.9375,0,73680.2969,0,19756.125,0,983011.6875,1395720,26031.0801,0,0,16312.9043,0,0,1356949,1399293,-3573,-0.26,2019-03-11
12,342,298446.1875,0,73680.2969,0,19756.125,0,971554.6875,1363437.25,24890.043,0,0,16098.1982,0,0,1327634.25,1368622.5,-5185.25,-0.38,2019-03-12
13,342,293543.2812,0,73680.2969,0,19756.125,0,954130.625,1341110.25,23872.1328,0,0,15899.9717,0,0,1306976.125,1346748.25,-5638,-0.42,2019-03-13
14,342,278221.2812,0,73680.2969,0,19756.125,0,946879.0625,1318536.75,23032.1094,0,0,15719.3447,0,0,1284483,1323234.5,-4697.75,-0.36,2019-03-14
15,342,261332.7969,0,73680.2969,0,19756.125,0,942084.875,1296854.125,22115.7461,0,0,15555.0176,0,0,1263189.375,1300860.125,-4006,-0.31,2019-03-15
16,342,238245.0938,0,73680.2969,0,19756.125,0,941926.5,1273608,21390.7227,0,0,15404.0381,0,0,1241521.375,1278316.125,-4708.125,-0.37,2019-03-16
17,342,203008.3125,0,73680.2969,0,19756.125,0,957416.0625,1253860.75,21928.2949,0,0,15262.7871,0,0,1220289.5,1257480.625,-3619.875,-0.29,2019-03-17
18,342,161334.4688,0,73680.2969,0,19756.125,0,996119.1875,1250890.125,37491.0352,0,0,15131.1611,0,0,1194968.25,1247590.5,3299.625,0.26,2019-03-18
19,342,128715.2266,0,73680.2969,0,19756.125,0,1049653.75,1271805.375,71178.4844,0,0,15009.7363,0,0,1176196.25,1262384.5,9420.875,0.74,2019-03-19
20,342,95911.125,0,73680.2969,0,19756.125,0,1167963.75,1357311.25,181155.25,0,0,14898.835,0,0,1156816.375,1352870.5,4440.75,0.33,2019-03-20
21,342,78384.0938,0,73680.2969,0,19756.125,0,1191708.875,1363529.375,161135.0625,0,0,14797.791,0,0,1184015,1359947.875,3581.5,0.26,2019-03-21
22,342,74423.1953,0,73680.2969,0,19756.125,0,1143420,1311279.625,78851.3672,0,0,14702.1445,0,0,1224928.25,1318481.75,-7202.125,-0.55,2019-03-22
23,342,95819.6562,0,73680.2969,0,19756.125,0,1096648.75,1285904.875,33638.707,0,0,14609.835,0,0,1244153.375,1292401.875,-6497,-0.5,2019-03-23
24,342,132509.1094,0,73680.2969,0,19756.125,0,1051243.625,1277189.125,19241.3125,0,0,14519.8936,0,0,1249672.375,1283433.625,-6244.5,-0.49,2019-03-24
25,342,64928.8672,0,73680.2969,0,19756.125,0,1165398.5,1323763.75,104598.3828,0,0,14434.5244,0,0,1199939.75,1318972.625,4791.125,0.36,2019-03-25
26,342,73585.5078,0,73680.2969,0,19756.125,0,1110001,1277023,35866.6289,0,0,14353.8428,0,0,1234449.25,1284669.75,-7646.75,-0.6,2019-03-26
27,342,55831.9883,0,73680.2969,0,19756.125,0,1168998.375,1318266.75,84631.4922,0,0,14277.8164,0,0,1216098.375,1315007.75,3259,0.25,2019-03-27
28,342,60514.0508,0,73680.2969,0,19756.125,0,1131076.375,1285026.875,38187.6523,0,0,14203.415,0,0,1240285.625,1292676.75,-7649.875,-0.59,2019-03-28
29,342,120069.0469,0,73680.2969,0,19756.125,0,1068919.625,1282425.125,17080.3555,0,0,14131.3535,0,0,1258754.875,1289966.625,-7541.5,-0.59,2019-03-29
30,342,137243.4375,0,73680.2969,0,19756.125,0,1043873.875,1274553.75,15390.5098,0,0,14062.0742,0,0,1250207.25,1279659.875,-5106.125,-0.4,2019-03-30
31,342,133539.4688,0,73680.2969,0,19756.125,0,1033314.5625,1260290.5,14960.7578,0,0,13996.251,0,0,1237936,1266893,-6602.5,-0.52,2019-03-31
1,343,73439.4297,0,107926.3203,0,22090.9492,0,1104243,1307699.75,75892.0547,0,6561.5635,13915.2227,0,11.2111,1205559,1301939,5760.75,0.44,2019-04-01
2,343,45057.5234,0,107926.3203,0,22090.9492,0,1373579.375,1548654.125,354119.5,0,6561.5635,13863.5107,0,11.2111,1169931.25,1544487,4167.125,0.27,2019-04-02
3,343,39718.9219,0,107926.3203,0,22090.9492,0,1430633.5,1600369.75,352687,0,6561.5635,13818.1777,0,11.2111,1223607.25,1596685.25,3684.5,0.23,2019-04-03
4,343,37223.4648,0,107926.3203,0,22090.9492,0,1419643.125,1586883.875,283166.5312,0,6561.5635,13774.4844,0,11.2111,1278978.125,1582491.875,4392,0.28,2019-04-04
5,343,34199.832,0,107926.3203,0,22090.9492,0,1670190.75,1834407.875,535782.3125,0,6561.5635,13736.292,0,11.2111,1272639,1828730.375,5677.5,0.31,2019-04-05
6,343,47916.7422,0,107926.3203,0,22090.9492,0,1506122.5,1684056.5,284563,0,6561.3506,13700.1367,0,11.2111,1386786.5,1691622.25,-7565.75,-0.45,2019-04-06
7,343,66818.7812,0,107926.3203,0,22090.9492,0,1479490.625,1676326.625,242765.8594,0,6560.6255,13667.042,0,11.2111,1420563.125,1683567.875,-7241.25,-0.43,2019-04-07
8,343,28390.416,0,107926.3203,0,22090.9492,0,2095145.75,2253553.5,876102,0,6559.562,25179.2188,0,11.2111,1341656.75,2249508.75,4044.75,0.18,2019-04-08
9,343,26194.252,0,107926.3203,0,22090.9492,0,2574966,2731177.5,1222909.625,0,6558.2954,58985.1953,0,11.2111,1440177.375,2728641.5,2536,0.09,2019-04-09
10,343,271591.9062,0,107926.3203,0,22090.9492,0,1739875.375,2141484.5,353580.4062,0,6556.9214,26039.9629,0,11.2111,1759710.625,2145899,-4414.5,-0.21,2019-04-10
11,343,354714.2812,0,107926.3203,0,22090.9492,0,1457632.25,1942363.75,180477.75,0,6555.5049,14315.4189,0,11.2111,1746865.25,1948225.125,-5861.375,-0.3,2019-04-11
12,343,262353.0938,0,107926.3203,0,22090.9492,0,1417489.25,1809859.625,118559.2578,0,6554.0884,13571.0684,0,11.2111,1677952.25,1816647.875,-6788.25,-0.37,2019-04-12
13,343,220253.1875,0,107926.3203,0,22090.9492,0,1376752.125,1727022.5,79332.7422,0,6552.6968,13536.6875,0,11.2111,1631922.375,1731355.75,-4333.25,-0.25,2019-04-13
14,343,133012.6406,0,107926.3203,0,22090.9492,0,1400093.625,1663123.5,62211.8164,0,6551.3452,13504.2012,0,11.2111,1584319.75,1666598.375,-3474.875,-0.21,2019-04-14
15,343,183642.6094,0,107926.3203,0,22090.9492,0,1328891.875,1642551.75,48025.6133,0,6550.04,13471.4219,0,11.2111,1578260.875,1646319.125,-3767.375,-0.23,2019-04-15
16,343,235283.1875,0,107926.3203,0,22090.9492,0,1253816.875,1619117.25,38217.5039,0,6548.7832,13438.1699,0,11.2111,1566945.5,1625161.125,-6043.875,-0.37,2019-04-16
17,343,229012.4062,0,107926.3203,0,22090.9492,0,1225165.875,1584195.5,32103.9629,0,6547.5742,13405.3662,0,11.2111,1536141.625,1588209.75,-4014.25,-0.25,2019-04-17
18,343,84000.7422,0,107926.3203,0,22090.9492,0,1367793.375,1581811.375,89030.75,0,6546.4097,13375.4336,0,11.2111,1468664.5,1577628.25,4183.125,0.26,2019-04-18
19,343,30609.7637,0,107926.3203,0,22090.9492,0,1632280,1792907,343788.5,0,6545.2856,13352.9229,0,11.2111,1423779.125,1787477,5430,0.3,2019-04-19
20,343,22596.5605,0,107926.3203,0,22090.9492,0,1874424.875,2027038.75,547430.6875,0,6544.1978,13339.6396,0,11.2111,1456498.75,2023824.5,3214.25,0.16,2019-04-20
21,343,28294.3965,0,107926.3203,0,22090.9492,0,1712700.25,1871011.875,273715.6562,0,6543.1421,13326.2617,0,11.2111,1584599.5,1878195.75,-7183.875,-0.38,2019-04-21
22,343,67455.0781,0,107926.3203,0,22090.9492,0,1620264.375,1817736.75,163131.6719,0,6542.1143,13309.2686,0,11.2111,1635407.875,1818402.125,-665.375,-0.04,2019-04-22
23,343,34077.1797,0,107926.3203,0,22090.9492,0,1641671.25,1805765.75,160479.375,0,6541.1108,13292.249,0,11.2111,1617829.25,1798153.25,7612.5,0.42,2019-04-23
24,343,47832.6289,0,107926.3203,0,22090.9492,0,1629520.875,1807370.75,159943.2031,0,6540.1284,13279.1543,0,11.2111,1633485.375,1813259,-5888.25,-0.33,2019-04-24
25,343,19961.2676,0,107926.3203,0,22090.9492,0,1740173,1890151.5,250006.5469,0,6539.1636,14867.0781,0,11.2111,1616034.25,1887458.25,2693.25,0.14,2019-04-25
26,343,21610.8535,0,107926.3203,0,22090.9492,0,1700714.375,1852342.5,170072,0,6538.2139,15701.5645,0,11.2111,1657991.25,1850314.25,2028.25,0.11,2019-04-26
27,343,121020.1016,0,107926.3203,0,22090.9492,0,1552438.125,1803475.5,85610.7188,0,6537.2769,13465.7725,0,11.2111,1703778.125,1809403.125,-5927.625,-0.33,2019-04-27
28,343,41659.3711,0,107926.3203,0,22090.9492,0,1761620.875,1933297.5,262854.875,0,6536.3516,13232.3477,0,11.2111,1646213.25,1928848,4449.5,0.23,2019-04-28
29,343,79731.2969,0,107926.3203,0,22090.9492,0,1614133.875,1823882.5,92417.1016,0,6535.4355,13218.1025,0,11.2111,1713031.875,1825213.75,-1331.25,-0.07,2019-04-29
30,343,188366.3594,0,107926.3203,0,22090.9492,0,1475065.375,1793449,51340.7969,0,6534.5283,13200.21,0,11.2111,1728052.125,1799138.875,-5689.875,-0.32,2019-04-30
1,344,560408.75,0,107926.3203,0,11264.6504,0,1306929.25,1986529,15763.999,0,241110.6094,12863.0488,0,146.7266,1716645.25,1986529.625,-0.625,0,2019-05-01
2,344,492801.9062,0,107926.3203,0,11264.6504,0,1285085.75,1897078.625,12913.3184,0,240825.875,12742.8213,0,145.6279,1635409.75,1902037.375,-4958.75,-0.26,2019-05-02
3,344,400660.9375,0,107926.3203,0,11264.6504,0,1313079.625,1832931.5,11995.3672,0,240661.9844,12667.8984,0,144.7681,1571351.75,1836821.75,-3890.25,-0.21,2019-05-03
4,344,282660.9375,0,107926.3203,0,11264.6504,0,1406605.875,1808457.75,36299.3555,0,240293.1719,12607.9268,0,143.9975,1513438,1802782.5,5675.25,0.31,2019-05-04
5,344,205391.5,0,107926.3203,0,11264.6504,0,1516307.375,1840889.875,98332.5547,0,239061.25,12557.333,0,143.2988,1485884.875,1835979.25,4910.625,0.27,2019-05-05
6,344,161313.6406,0,107926.3203,0,11264.6504,0,1583973.625,1864478.25,117200.2578,0,237982.4375,12511.3604,0,142.6586,1491265.5,1859102.25,5376,0.29,2019-05-06
7,344,136564.9844,0,107926.3203,0,11264.6504,0,1613235.375,1868991.375,103209.7891,0,237705.7656,12471.0859,0,142.0654,1508267.875,1861796.625,7194.75,0.39,2019-05-07
8,344,119149.4375,0,107926.3203,0,11264.6504,0,1642492,1880832.375,103422.9375,0,237573.2969,12433.1572,0,141.5157,1521465.25,1875036.25,5796.125,0.31,2019-05-08
9,344,108266.1406,0,107926.3203,0,11264.6504,0,1652487.875,1879945,84538.7891,0,237478.25,12397.5127,0,141.0096,1537981.75,1872537.25,7407.75,0.39,2019-05-09
10,344,108987.0391,0,107926.3203,0,11264.6504,0,1612003,1840181,35303.4609,0,237301.2188,12363.917,0,140.5323,1560276.125,1845385.25,-5204.25,-0.28,2019-05-10
11,344,128533.5859,0,107926.3203,0,11264.6504,0,1581019.375,1828744,17445.9121,0,236916.8438,12330.4072,0,140.0759,1568451.875,1835285.125,-6541.125,-0.36,2019-05-11
12,344,105865.9297,0,107926.3203,0,11264.6504,0,1610133.125,1835190,28228.75,0,236714.2031,12298.2393,0,139.6384,1549976.875,1827357.75,7832.25,0.43,2019-05-12
13,344,118958.3047,0,107926.3203,0,11264.6504,0,1582360.25,1820509.5,16278.8506,0,236597.5,12267.1689,0,139.2173,1558705.875,1823988.625,-3479.125,-0.19,2019-05-13
14,344,184109.6719,0,107926.3203,0,11264.6504,0,1517546,1820846.625,10766.0791,0,236513.6562,12235.9287,0,138.81,1567148.875,1826803.375,-5956.75,-0.33,2019-05-14
15,344,658635.3125,0,107926.3203,0,11264.6504,0,1125719.5,1903545.75,8892.1045,0,236444.0938,12202.2822,0,138.4145,1650408.5,1908085.375,-4539.625,-0.24,2019-05-15
16,344,199511.7656,0,107926.3203,0,11264.6504,0,1506452.25,1825155,140800.5156,0,236225.0312,12174.7529,0,140.1658,1430592.875,1819933.375,5221.625,0.29,2019-05-16
17,344,171003.2656,0,107926.3203,0,11264.6504,0,1461038.5,1751232.75,43664.5469,0,235969.2344,12146.1738,0,138.9902,1452912.125,1744831,6401.75,0.37,2019-05-17
18,344,163878.6719,0,107926.3203,0,11264.6504,0,1527562.375,1810632,107897.4062,0,235733.4531,12115.2656,0,137.3282,1450345.25,1806228.75,4403.25,0.24,2019-05-18
19,344,184952.0469,0,107926.3203,0,11264.6504,0,1434349,1738492,15293.6797,0,235516.1406,12084.2412,0,136.9796,1481593.25,1744624.25,-6132.25,-0.35,2019-05-19
20,344,315663.625,0,107926.3203,0,11264.6504,0,1305766.5,1740621.125,8125.6655,0,235367.0625,12052.1562,0,136.6358,1487981.625,1743663.125,-3042,-0.17,2019-05-20
21,344,334668.0938,0,107926.3203,0,11264.6504,0,1257023.125,1710882.25,8552.3262,0,235257.1719,12019.4258,0,136.2965,1457582,1713547.25,-2665,-0.16,2019-05-21
22,344,366928.8438,0,107926.3203,0,11264.6504,0,1195083.625,1681203.5,7789.6768,0,235167.3281,11986.4951,0,135.9616,1429321.625,1684401.125,-3197.625,-0.19,2019-05-22
23,344,339016.5,0,107926.3203,0,11264.6504,0,1184835,1643042.5,7892.5952,0,235088.5312,11953.2129,0,135.6306,1392716.625,1647786.625,-4744.125,-0.29,2019-05-23
24,344,267228.1875,0,107926.3203,0,11264.6504,0,1224039.5,1610458.625,10203.9834,0,235016.8125,11921.0459,0,135.3038,1357025.75,1614302.875,-3844.25,-0.24,2019-05-24
25,344,208710.9688,0,107926.3203,0,11264.6504,0,1273268.875,1601170.75,21225.9531,0,234950.3906,11889.5693,0,134.982,1326816.375,1595017.25,6153.5,0.39,2019-05-25
26,344,157693.6875,0,107926.3203,0,11264.6504,0,1354737.625,1631622.25,70370.5156,0,234888.4062,11862.3564,0,134.6665,1305028.125,1622284.125,9338.125,0.57,2019-05-26
27,344,160940.5,0,107926.3203,0,11264.6504,0,1301877.75,1582009.25,8829.0332,0,234830.1719,11833.2822,0,134.3569,1332620.625,1588247.5,-6238.25,-0.39,2019-05-27
28,344,125325.0703,0,107926.3203,0,11264.6504,0,1385072.75,1629588.75,68521.6797,0,234775.2031,11806.8916,0,134.0528,1307808.125,1623046,6542.75,0.4,2019-05-28
29,344,103428.5547,0,107926.3203,0,11264.6504,0,1461087,1683706.5,123581.9531,0,234723.2812,11783.0537,0,133.7552,1306822.5,1677044.5,6662,0.4,2019-05-29
30,344,92083.4922,0,107926.3203,0,11264.6504,0,1452405.375,1663679.875,79700.2109,0,234674.1094,11758.7627,0,133.4632,1333708,1659974.5,3705.375,0.22,2019-05-30
31,344,87092.1484,0,107926.3203,0,11264.6504,0,1446425.875,1652709,52639.6797,0,234627.3281,11735.9473,0,133.1761,1348495.125,1647631.25,5077.75,0.31,2019-05-31
1,345,301863.3125,0,17125.7207,0,38097.6289,0,1455063.125,1812149.75,41777.9258,0,391933.875,12970.0742,0,2620.0911,1362463.125,1811765.125,384.625,0.02,2019-06-01
2,345,417466.875,0,17125.7207,0,38097.6289,0,1319938,1792628.25,15701.5039,0,390863.4375,13040.5146,0,2488.6438,1373615.375,1795709.5,-3081.25,-0.17,2019-06-02
3,345,335243.3438,0,17125.7207,0,38097.6289,0,1347299.125,1737765.75,11926.417,0,390409.3125,13125.6035,0,2373.6482,1323978.375,1741813.375,-4047.625,-0.23,2019-06-03
4,345,240361.9531,0,17125.7207,0,38097.6289,0,1504520.125,1800105.5,116640.8125,0,389973.9062,13208.9326,0,2272.2688,1273834.875,1795930.75,4174.75,0.23,2019-06-04
5,345,270365.8125,0,17125.7207,0,38097.6289,0,1401810.25,1727399.375,8849.1846,0,389733.2812,13290.7812,0,2182.2979,1319050.75,1733106.25,-5706.875,-0.33,2019-06-05
6,345,361120.125,0,17125.7207,0,38097.6289,0,1312949.25,1729292.75,6043.6499,0,389139.3125,13352.4053,0,2102.9426,1321614.375,1732252.75,-2960,-0.17,2019-06-06
7,345,474727.1562,0,17125.7207,0,38097.6289,0,1186793.25,1716743.75,5462.1675,0,388627.375,13398.46,0,2032.0427,1313061,1722581,-5837.25,-0.34,2019-06-07
8,345,521938.3438,0,17125.7207,0,38097.6289,0,1101197.625,1678359.25,4966.0142,0,388363.5938,13441.0977,0,1968.4484,1272350.75,1681089.875,-2730.625,-0.16,2019-06-08
9,345,501998.6562,0,17125.7207,0,38097.6289,0,1069028.5,1626250.5,4522.9878,0,388040.3125,13472.1797,0,1910.8058,1223124,1631070.25,-4819.75,-0.3,2019-06-09
10,345,421169.2188,0,17125.7207,0,38097.6289,0,1103173.5,1579566,5500.7935,0,387773.7812,13503.6455,0,1858.187,1170931.5,1579567.875,-1.875,0,2019-06-10
11,345,333446.9375,0,17125.7207,0,38097.6289,0,1180643.375,1569313.625,25498.457,0,387428.5,13534.5869,0,1811.1963,1134632.125,1562904.875,6408.75,0.41,2019-06-11
12,345,278670.4375,0,17125.7207,0,38097.6289,0,1230024,1563917.75,36050.7734,0,387129.25,13555.5654,0,1767.5931,1120071.5,1558574.75,5343,0.34,2019-06-12
13,345,257608.9375,0,17125.7207,0,38097.6289,0,1222958.5,1535790.75,7927.6279,0,386927.7812,13572.8105,0,1726.9386,1125147.875,1535303,487.75,0.03,2019-06-13
14,345,277417.875,0,17125.7207,0,38097.6289,0,1195356.25,1527997.5,3442.2856,0,386773.375,13590.9932,0,1689.2848,1128376.875,1533872.75,-5875.25,-0.38,2019-06-14
15,345,305252.3438,0,17125.7207,0,38097.6289,0,1161186.875,1521662.5,2825.8123,0,386640.4062,13605.1611,0,1653.8813,1122050.375,1526775.625,-5113.125,-0.34,2019-06-15
16,345,322196.625,0,17125.7207,0,38097.6289,0,1129740,1507160,2634.9758,0,386519.4062,13615.7939,0,1621.2059,1108913.375,1513304.75,-6144.75,-0.41,2019-06-16
17,345,344410.9688,0,17125.7207,0,38097.6289,0,1091394.125,1491028.5,2458.7251,0,386406.3125,13625.0879,0,1590.8394,1090536,1494617,-3588.5,-0.24,2019-06-17
18,345,351854.6875,0,17125.7207,0,38097.6289,0,1060466.875,1467544.875,2301.9165,0,386299.3438,13630.4404,0,1562.6285,1070353,1474147.25,-6602.375,-0.45,2019-06-18
19,345,377823.875,0,17125.7207,0,38097.6289,0,1019698.125,1452745.375,2155.04,0,386197.4688,13635.6348,0,1535.517,1053732.875,1457256.5,-4511.125,-0.31,2019-06-19
20,345,405225.2812,0,17125.7207,0,38097.6289,0,973749.875,1434198.5,2018.3654,0,386100.1562,13639.5146,0,1509.3657,1036753.625,1440021,-5822.5,-0.41,2019-06-20
21,345,439175.1562,0,17125.7207,0,38097.6289,0,923124.625,1417523.125,1889.5231,0,386001,13639.4629,0,1484.5549,1018289,1421303.5,-3780.375,-0.27,2019-06-21
22,345,443387.6875,0,17125.7207,0,38097.6289,0,890514.5625,1389125.625,1769.7412,0,385810.125,13635.8574,0,1460.6338,992725.25,1395401.625,-6276,-0.45,2019-06-22
23,345,421998.375,0,17125.7207,0,38097.6289,0,884577.625,1361799.375,1660.172,0,385638.6562,13632.1514,0,1437.3479,963636.3125,1366004.625,-4205.25,-0.31,2019-06-23
24,345,403814.2812,0,17125.7207,0,38097.6289,0,881891.3125,1340929,1560.2329,0,385506.0625,13624.0283,0,1414.6158,938832,1340937,-8,0,2019-06-24
25,345,403560.4062,0,17125.7207,0,38097.6289,0,861949.625,1320733.375,1468.2151,0,385394.9062,13617.7832,0,1392.5449,923440.375,1325313.75,-4580.375,-0.35,2019-06-25
26,345,417255.5,0,17125.7207,0,38097.6289,0,836003.8125,1308482.625,1380.5612,0,385294.625,13610.0303,0,1371.0841,906832.6875,1308489,-6.375,0,2019-06-26
27,345,421193.6875,0,17125.7207,0,38097.6289,0,809884.875,1286301.875,1302.0969,0,385138.3125,13599.8262,0,1349.9739,891540.125,1292930.375,-6628.5,-0.51,2019-06-27
28,345,412179.5625,0,17125.7207,0,38097.6289,0,802567.875,1269970.75,3478.22,0,384929.9062,13588.8711,0,1329.2961,872382.25,1275708.5,-5737.75,-0.45,2019-06-28
29,345,404245.375,0,17125.7207,0,38097.6289,0,787678.375,1247147.125,1165.877,0,384664.625,13577.0459,0,1309.2999,853741.8125,1254458.625,-7311.5,-0.58,2019-06-29
30,345,389101.0312,0,17125.7207,0,38097.6289,0,788149.875,1232474.25,1102.616,0,384347.2812,13565.0352,0,1290.7084,832178.3125,1232484,-9.75,0,2019-06-30
1,346,640707.9375,0,17125.7207,0,58224.6172,0,548035.3125,1264093.625,7748.7388,0,364034.0625,12806.6719,0,1337.4249,878272.5625,1264199.5,-105.875,-0.01,2019-07-01
2,346,584766.6875,0,17125.7207,0,58224.6172,0,547607.25,1207724.25,5403.229,0,363852.125,12597.0996,0,1316.9608,830873.8125,1214043.25,-6319,-0.52,2019-07-02
3,346,548683.25,0,17125.7207,0,58224.6172,0,545381.6875,1169415.25,4358.5391,0,363663.8438,12489.3037,0,1297.2526,795041,1176850,-7434.75,-0.63,2019-07-03
4,346,526652.4375,0,17125.7207,0,58224.6172,0,538740.125,1140743,3700.2947,0,363486.875,12410.6836,0,1278.2766,759921.125,1140797.25,-54.25,0,2019-07-04
5,346,504335.75,0,17125.7207,0,58224.6172,0,532179.5,1111865.5,3279.5198,0,363322.9688,12344.1113,0,1260.0682,731738,1111944.75,-79.25,-0.01,2019-07-05
6,346,487779.9688,0,17125.7207,0,58224.6172,0,520188.375,1083318.75,2943.2095,0,363171.0312,12282.6191,0,1242.2632,710776.0625,1090415.25,-7096.5,-0.65,2019-07-06
7,346,476786.5938,0,17125.7207,0,58224.6172,0,514150.5938,1066287.5,2689.1948,0,363029.5625,12224.0654,0,1224.6306,687152.375,1066319.75,-32.25,0,2019-07-07
8,346,460707.0938,0,17125.7207,0,58224.6172,0,510855,1046912.4375,2481.1594,0,362897.125,12169.5508,0,1207.1226,668197,1046952,-39.5625,0,2019-07-08
9,346,448241,0,17125.7207,0,58224.6172,0,506671,1030262.375,2300.0942,0,362772.5938,12117.2422,0,1189.7061,651917.1875,1030296.8125,-34.4375,0,2019-07-09
10,346,433729.4375,0,17125.7207,0,58224.6172,0,506026.0625,1015105.875,2284.1021,0,362655,12066.3496,0,1173.8335,636899.0625,1015078.375,27.5,0,2019-07-10
11,346,423878.375,0,17125.7207,0,58224.6172,0,500913.9688,1000142.6875,2023.7817,0,362543.5625,12016.9277,0,1159.0629,622425.0625,1000168.375,-25.6875,0,2019-07-11
12,346,415806.375,0,17125.7207,0,58224.6172,0,489174.625,980331.375,1910.605,0,362437.625,11969.3477,0,1144.407,610199.4375,987661.375,-7330,-0.74,2019-07-12
13,346,412551.875,0,17125.7207,0,58224.6172,0,481959.3125,969861.5,1806.6128,0,362336.6562,11922.8232,0,1129.8647,592696,969892,-30.5,0,2019-07-13
14,346,402471,0,17125.7207,0,58224.6172,0,475744.3125,953565.625,1711.1709,0,362240.1562,11877.6543,0,1115.3247,576782.0625,953726.375,-160.75,-0.02,2019-07-14
15,346,393075.2812,0,17125.7207,0,58224.6172,0,472077.4375,940503.0625,1703.3157,0,362147.6875,11834.0488,0,1100.778,563867.6875,940653.5,-150.4375,-0.02,2019-07-15
16,346,385728.5,0,17125.7207,0,58224.6172,0,462692.9688,923771.8125,1547.6407,0,362058.9375,11791.7871,0,1086.2163,553775.8125,930260.375,-6488.5625,-0.7,2019-07-16
17,346,383353.5938,0,17125.7207,0,58224.6172,0,457713.0625,916417,1473.6306,0,361973.5625,11753.0449,0,1071.8901,540319,916591.125,-174.125,-0.02,2019-07-17
18,346,379373.25,0,17125.7207,0,58224.6172,0,445703.0312,900426.625,1404.51,0,361891.2812,11715.5059,0,1058.1202,530558.6875,906628.125,-6201.5,-0.69,2019-07-18
19,346,377554.5938,0,17125.7207,0,58224.6172,0,439978.2188,892883.125,1339.9307,0,361811.8438,11678.3945,0,1044.3695,517107.75,892982.25,-99.125,-0.01,2019-07-19
