"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy","Date"
21,9,32446066,0,20352936,0,5337497,0,187422544,245559040,30612226,0,16118370,2052296,0,220681.4531,196812848,245816416,-257376,-0.1,1991-06-21
22,9,32691420,0,20370062,0,5371379.5,0,188126864,246559728,30616050,0,16398462,2060044.375,0,221004.9375,197521536,246817088,-257360,-0.1,1991-06-22
23,9,32943326,0,20387188,0,5405262,0,188819856,247555632,30619702,0,16678494,2067790.375,0,221328.6562,198225680,247812992,-257360,-0.1,1991-06-23
24,9,33188564,0,20404314,0,5439144.5,0,189512160,248544192,30623202,0,16958396,2075533.75,0,221652.5625,198922768,248801552,-257360,-0.1,1991-06-24
25,9,33419928,0,20421440,0,5473027,0,190211264,249525664,30627000,0,17238148,2083274.375,0,221976.6094,199612416,249782816,-257152,-0.1,1991-06-25
26,9,33649716,0,20438566,0,5506909.5,0,190906720,250501904,30630240,0,17517782,2091011.875,0,222300.7656,200297728,250759072,-257168,-0.1,1991-06-26
27,9,33898288,0,20455692,0,5540792,0,191581024,251475792,30633350,0,17797328,2098745.75,0,222624.9531,200980912,251732960,-257168,-0.1,1991-06-27
28,9,34154344,0,20472818,0,5574674.5,0,192242064,252443904,30636342,0,18076800,2106476,0,222949.1406,201658496,252701056,-257152,-0.1,1991-06-28
29,9,34411172,0,20489944,0,5608557,0,192895440,253405120,30639228,0,18356210,2114202,0,223273.2656,202329360,253662272,-257152,-0.1,1991-06-29
30,9,34657700,0,20507070,0,5642439.5,0,193550976,254358176,30642024,0,18635564,2121923.5,0,223597.2656,202992256,254615360,-257184,-0.1,1991-06-30
1,10,35201716,0,20524196,0,5699693,0,194025360,255450960,30650304,0,19074248,2129223.75,0,224074.25,203636768,255714624,-263664,-0.1,1991-07-01
2,10,35729696,0,20541322,0,5756946.5,0,194477120,256505088,30657198,0,19511550,2136332.5,0,224540.2031,204239232,256768848,-263760,-0.1,1991-07-02
3,10,36243380,0,20558448,0,5814200,0,194903152,257519184,30663326,0,19948470,2143352,0,224996.1562,204809216,257789360,-270176,-0.1,1991-07-03
4,10,36744088,0,20575574,0,5871453.5,0,195316912,258508032,30668892,0,20385200,2150311.75,0,225442.8906,205348576,258778432,-270400,-0.1,1991-07-04
5,10,37231056,0,20592700,0,5928707,0,195717008,259469472,30673982,0,20821790,2157220.5,0,225881.125,205861120,259740000,-270528,-0.1,1991-07-05
6,10,37705416,0,20609826,0,5985960.5,0,196102560,260403760,30678664,0,21258256,2164084.25,0,226311.3906,206353760,260681072,-277312,-0.11,1991-07-06
7,10,38168492,0,20626952,0,6043214,0,196482960,261321616,30683014,0,21694610,2170905.75,0,226734.1094,206830416,261605680,-284064,-0.11,1991-07-07
8,10,38620828,0,20644078,0,6100467.5,0,196859328,262224704,30687096,0,22130852,2177686.5,0,227149.875,207292656,262515440,-290736,-0.11,1991-07-08
9,10,39063424,0,20661204,0,6157721,0,197231312,263113664,30690934,0,22566832,2184428.25,0,227558.9531,207741280,263411040,-297376,-0.11,1991-07-09
10,10,39497116,0,20678330,0,6214974.5,0,197599568,263989984,30694560,0,23002604,2191132.5,0,227961.7969,208177680,264293936,-303952,-0.12,1991-07-10
11,10,39923616,0,20695456,0,6272228,0,197964640,264855936,30698014,0,23438230,2197801.75,0,228358.6562,208604000,265166400,-310464,-0.12,1991-07-11
12,10,40342476,0,20712582,0,6329481.5,0,198327904,265712448,30701316,0,23873740,2204436.75,0,228750.2812,209021168,266029408,-316960,-0.12,1991-07-12
13,10,40754924,0,20729708,0,6386735,0,198688240,266559616,30704480,0,24309148,2211038.25,0,229137.5,209429344,266883152,-323536,-0.12,1991-07-13
14,10,41161376,0,20746834,0,6443988.5,0,199045248,267397440,30707516,0,24744460,2217606.75,0,229520.3906,209828560,267727664,-330224,-0.12,1991-07-14
15,10,41561852,0,20763960,0,6501242,0,199399440,268226496,30710510,0,25179684,2224142.75,0,229899.0312,210219280,268563520,-337024,-0.13,1991-07-15
16,10,41956732,0,20781086,0,6558495.5,0,199751504,269047808,30713450,0,25614822,2230646.75,0,230273.4688,210602736,269391936,-344128,-0.13,1991-07-16
17,10,42353140,0,20798212,0,6615749,0,200097440,269864544,30716214,0,26049878,2237119,0,230643.7656,210974944,270208800,-344256,-0.13,1991-07-17
18,10,42747380,0,20815338,0,6673002.5,0,200435008,270670720,30718930,0,26484856,2243560,0,231009.9531,211336784,271015136,-344416,-0.13,1991-07-18
19,10,43140316,0,20832464,0,6730256,0,200764464,271467520,30721478,0,26919758,2249970,0,231372.0469,211689472,271812032,-344512,-0.13,1991-07-19
20,10,43532164,0,20849590,0,6787509.5,0,201085440,272254720,30723950,0,27354588,2256349.5,0,231730.0938,212032784,272599392,-344672,-0.13,1991-07-20
21,10,43922772,0,20866716,0,6844763,0,201398896,273033152,30726360,0,27789348,2262699.25,0,232084.0938,212367504,273377984,-344832,-0.13,1991-07-21
22,10,44312612,0,20883842,0,6902016.5,0,201704880,273803360,30728690,0,28224038,2269021,0,232434.0625,212694256,274148448,-345088,-0.13,1991-07-22
23,10,44701400,0,20900968,0,6959270,0,202005136,274566784,30730962,0,28658662,2275315,0,232780,213014576,274912288,-345504,-0.13,1991-07-23
24,10,45089472,0,20918094,0,7016523.5,0,202299520,275323616,30733328,0,29093222,2281581.5,0,233121.9219,213328096,275669344,-345728,-0.13,1991-07-24
25,10,45476968,0,20935220,0,7073777,0,202587792,276073760,30735558,0,29527718,2287821,0,233459.8281,213635168,276419712,-345952,-0.13,1991-07-25
26,10,45863984,0,20952346,0,7131030.5,0,202869344,276816704,30737656,0,29962140,2294033.75,0,233793.7188,213935376,277163008,-346304,-0.13,1991-07-26
27,10,46250872,0,20969472,0,7188284,0,203144496,277553120,30739702,0,30396394,2300220,0,234123.75,214229216,277899648,-346528,-0.12,1991-07-27
28,10,46637464,0,20986598,0,7245537.5,0,203413376,278282976,30741700,0,30830462,2306381,0,234449.9844,214516704,278629696,-346720,-0.12,1991-07-28
29,10,47023560,0,21003724,0,7302791,0,203676304,279006368,30743650,0,31264390,2312517,0,234772.4219,214797904,279353216,-346848,-0.12,1991-07-29
30,10,47409184,0,21020850,0,7360044.5,0,203933872,279723968,30745556,0,31698202,2318628,0,235091.0469,215073456,280070944,-346976,-0.12,1991-07-30
