Day	Scott_River_Avg_Flow_m3day	French_Avg_Flow_m3day	Etna_Avg_Flow_m3day	Patterson_Avg_Flow_m3day	Kidder_Avg_Flow_m3day	Moffett_Avg_Flow_m3day	Mill_Avg_Flow_m3day	Shackleford_Avg_Flow_m3day
1990-10-01	47573.9529649876	3987.24750613578	8481.38763656039	5273.3708709682	5831.75894302276	1717.66320611965	8990.80172861524	7460.75365265723
1990-10-02	49149.7856688808	4171.52099941781	8829.25221613851	5480.75283805359	6105.75546793321	1787.88024463273	9190.48333143595	7797.66601038627
1990-10-03	52239.5971062691	4539.35494758729	9518.65623113512	5890.78396997929	6653.2682681255	1927.01140439866	9575.95086303258	8469.20509805102
1990-10-04	53755.8334368688	4722.93607539357	9860.39753337168	6093.58866984429	6926.7982598209	1995.96720748146	9762.32671925576	8803.89945363473
1990-10-05	53755.8334368688	4722.93607539357	9860.39753337168	6093.58866984429	6926.7982598209	1995.96720748146	9762.32671925576	8803.89945363473
1990-10-06	56735.8483027233	5089.47212262407	10538.3998922727	6495.11550335521	7473.43563492528	2132.75033656629	10123.6205235254	9471.28637389158
1990-10-07	58201.3268483308	5272.44315225523	10874.8162003849	6693.95674263809	7746.55372817791	2200.60970811427	10298.9707906866	9804.031497676
1990-10-08	58201.3268483308	5272.44315225523	10874.8162003849	6693.95674263809	7746.55372817791	2200.60970811427	10298.9707906866	9804.031497676
1990-10-09	56735.8483027233	5089.47212262407	10538.3998922727	6495.11550335521	7473.43563492528	2132.75033656629	10123.6205235254	9471.28637389158
1990-10-10	61086.9620535401	5637.82718040508	11542.8235201206	7088.05860429011	8292.41265074379	2335.335151462	10640.0164873779	10467.7422386177
1990-10-11	63916.4883904469	6002.50946855756	12204.799665332	7477.69387743201	8837.79672832306	2468.8192592461	10969.2596064637	11129.2179593676
1990-10-12	63916.4883904469	6002.50946855756	12204.799665332	7477.69387743201	8837.79672832306	2468.8192592461	10969.2596064637	11129.2179593676
1990-10-13	65311.6539547367	6184.60178960666	12533.6616801936	7670.93999075948	9110.32025149972	2535.12379518416	11129.8088715455	11459.16426655
1990-10-14	63916.4883904469	6002.50946855756	12204.799665332	7477.69387743201	8837.79672832306	2468.8192592461	10969.2596064637	11129.2179593676
1990-10-15	62508.4394101761	5820.25308193347	11874.5374249367	7283.41314782564	8565.162072634	2402.2265819346	10806.0397419345	10798.7498513181
1990-10-16	62508.4394101761	5820.25308193347	11874.5374249367	7283.41314782564	8565.162072634	2402.2265819346	10806.0397419345	10798.7498513181
1990-10-17	68065.3286990028	6548.31438698672	13187.374474582	8054.47253340179	9655.04734612294	2666.90752025493	11443.3773296562	12117.5568933356
1990-10-18	69424.7523975567	6729.9440027813	13512.3126999415	8244.82542224744	9927.25715271426	2732.40474553474	11596.6156539682	12446.033504949
1990-10-19	66694.4431327499	6366.53515937783	12861.1715843206	7863.18811240308	9382.73605413181	2601.15011491049	11287.8102325701	11788.605376895
1990-10-20	65311.6539547367	6184.60178960666	12533.6616801936	7670.93999075948	9110.32025149972	2535.12379518416	11129.8088715455	11459.16426655
1990-10-21	62508.4394101761	5820.25308193347	11874.5374249367	7283.41314782564	8565.162072634	2402.2265819346	10806.0397419345	10798.7498513181
1990-10-22	63916.4883904469	6002.50946855756	12204.799665332	7477.69387743201	8837.79672832306	2468.8192592461	10969.2596064637	11129.2179593676
1990-10-23	63916.4883904469	6002.50946855756	12204.799665332	7477.69387743201	8837.79672832306	2468.8192592461	10969.2596064637	11129.2179593676
1990-10-24	62508.4394101761	5820.25308193347	11874.5374249367	7283.41314782564	8565.162072634	2402.2265819346	10806.0397419345	10798.7498513181
1990-10-25	63916.4883904469	6002.50946855756	12204.799665332	7477.69387743201	8837.79672832306	2468.8192592461	10969.2596064637	11129.2179593676
1990-10-26	65311.6539547367	6184.60178960666	12533.6616801936	7670.93999075948	9110.32025149972	2535.12379518416	11129.8088715455	11459.16426655
1990-10-27	65311.6539547367	6184.60178960666	12533.6616801936	7670.93999075948	9110.32025149972	2535.12379518416	11129.8088715455	11459.16426655
1990-10-28	68065.3286990028	6548.31438698672	13187.374474582	8054.47253340179	9655.04734612294	2666.90752025493	11443.3773296562	12117.5568933356
1990-10-29	72110.8427272968	7092.77126466744	14158.5522198411	8622.85576333775	10471.3835784377	2862.65104654761	11896.4918663089	13101.616656796
1990-10-30	73438.2616544721	7273.97677629279	14479.9264943133	8810.58851712542	10743.3054557211	2927.41517118961	12043.3066616039	13428.7486614755
1990-10-31	72110.8427272968	7092.77126466744	14158.5522198411	8622.85576333775	10471.3835784377	2862.65104654761	11896.4918663089	13101.616656796
1990-11-01	73438.2616544721	7273.97677629279	14479.9264943133	8810.58851712542	10743.3054557211	2927.41517118961	12043.3066616039	13428.7486614755
1990-11-02	78651.5500229827	7997.49395079563	15754.5491210168	9553.54654317802	11830.1059844158	3184.235290783	12611.5543688809	14733.1466228687
1990-11-03	83724.3406157398	8719.07156510161	17013.1307047093	10284.7726860981	12915.5866250106	3437.75716226608	13152.5273797511	16031.4151687147
1990-11-04	84972.4596543907	8899.18348884086	17325.4570302346	10465.8872052733	13186.7643464493	3500.66089097002	13283.9327899885	16355.0909444908
1990-11-05	88672.0575562794	9438.87966661967	18257.2169763313	11005.4304451573	13999.8613991936	3688.29935391462	13669.7022274183	17324.1025336866
1990-11-06	87446.1214216552	9259.08531636918	17947.4801502617	10826.2010657549	13728.9002406915	3625.92786266847	13542.476759476	17001.4274732211
1990-11-07	91103.0579619412	9798.16569810097	18874.2350117864	11362.1044507296	14541.577164603	3812.53768302164	13920.2614981215	17968.4998758912
1990-11-08	92308.4652453584	9977.6613205022	19181.5514782201	11539.5754775195	14812.3344204009	3874.4117841641	14043.6700803278	18290.2348228597
1990-11-09	92308.4652453584	9977.6613205022	19181.5514782201	11539.5754775195	14812.3344204009	3874.4117841641	14043.6700803278	18290.2348228597
1990-11-10	92308.4652453584	9977.6613205022	19181.5514782201	11539.5754775195	14812.3344204009	3874.4117841641	14043.6700803278	18290.2348228597
1990-11-11	91103.0579619412	9798.16569810097	18874.2350117864	11362.1044507296	14541.577164603	3812.53768302164	13920.2614981215	17968.4998758912
1990-11-12	92308.4652453584	9977.6613205022	19181.5514782201	11539.5754775195	14812.3344204009	3874.4117841641	14043.6700803278	18290.2348228597
1990-11-13	93507.3603813946	10157.061184274	19488.0952501144	11716.4859010953	15083.0262749132	3936.12711157004	14165.8782351623	18611.6686617233
1990-11-14	94699.8972225028	10336.3670803801	19793.8822682958	11892.8476383552	15353.6539327567	3997.68694876436	14286.9191526125	18932.8071419647
1990-11-15	95886.2233046469	10515.5807349058	20098.9278662213	12068.6721448707	15624.2185552436	4059.0944540038	14406.8245313085	19253.6558025979
1990-11-16	102881.306688742	11589.014895776	21914.4217102366	13112.9268139151	17246.3426699767	4424.50323127407	15104.0194357818	21172.9479009161
1990-11-17	106305.318424714	12124.6095021444	22813.2429198777	13628.6092158276	18056.6364432888	4605.37426156962	15439.4728136906	22129.0748727309
1990-11-18	104027.828286952	11767.6264074899	22214.6621360981	13285.2776600873	17516.4953676296	4484.92365327406	15216.7559600502	21491.9074174275
1990-11-19	101729.457795526	11410.3216702953	21613.5327207967	12940.1079487924	16976.1340275539	4363.94959958802	14990.3344023994	20853.7322995943
1990-11-20	100572.169413132	11231.5453746758	21311.9832710245	12766.8122134806	16705.8685260809	4303.26030863797	14875.677384921	20534.256272091
1990-11-21	93507.3603813946	10157.061184274	19488.0952501144	11716.4859010953	15083.0262749132	3936.12711157004	14165.8782351623	18611.6686617233
1990-11-22	91103.0579619412	9798.16569810097	18874.2350117864	11362.1044507296	14541.577164603	3812.53768302164	13920.2614981215	17968.4998758912
1990-11-23	93507.3603813946	10157.061184274	19488.0952501144	11716.4859010953	15083.0262749132	3936.12711157004	14165.8782351623	18611.6686617233
1990-11-24	94699.8972225028	10336.3670803801	19793.8822682958	11892.8476383552	15353.6539327567	3997.68694876436	14286.9191526125	18932.8071419647
1990-11-25	97066.4802127709	10694.7038125054	20403.2468033609	12243.9704405163	15894.7212626709	4120.35266716788	14525.6246704166	19574.2199834303
1990-11-26	97066.4802127709	10694.7038125054	20403.2468033609	12243.9704405163	15894.7212626709	4120.35266716788	14525.6246704166	19574.2199834303
1990-11-27	99409.3250973631	11052.6846074168	21009.7610470783	12593.0304412654	16435.5452210981	4242.4328228518	14760.0239312356	20214.515331017
1990-11-28	101729.457795526	11410.3216702953	21613.5327207967	12940.1079487924	16976.1340275539	4363.94959958802	14990.3344023994	20853.7322995943
1990-11-29	101729.457795526	11410.3216702953	21613.5327207967	12940.1079487924	16976.1340275539	4363.94959958802	14990.3344023994	20853.7322995943
